Date,Open,High,Low,Close,Adj Close,Volume
2000-03-21,44.67565155029297,49.257747650146484,44.67565155029297,49.257747650146484,21.0045166015625,5955341
2000-03-22,50.02145767211914,52.69436264038086,49.830509185791016,52.69436264038086,22.469961166381836,11603298
2000-03-23,53.26712417602539,56.13093566894531,51.5488395690918,55.74907684326172,23.772554397583008,13747976
2000-03-24,54.41264724731445,55.36726760864258,53.83988571166992,53.83988571166992,22.958431243896484,9550943
2000-03-27,54.030792236328125,54.79450225830078,52.503414154052734,52.503414154052734,22.38853645324707,7274028
2000-03-28,53.458030700683594,53.83988571166992,49.63960266113281,53.458030700683594,22.795604705810547,8150336
2000-03-29,53.076175689697266,53.076175689697266,51.357887268066406,51.9306526184082,22.14429473876953,5594873
2000-03-30,52.69436264038086,54.22174072265625,51.5488395690918,52.12160110473633,22.22571563720703,5494470
2000-03-31,51.739742279052734,53.26712417602539,50.59421920776367,50.785125732421875,21.65582275390625,4110588
2000-04-03,50.785125732421875,50.785125732421875,50.785125732421875,50.785125732421875,21.65582275390625,0
2000-04-04,50.785125732421875,50.785125732421875,50.785125732421875,50.785125732421875,21.65582275390625,0
2000-04-05,50.59421920776367,52.503414154052734,50.59421920776367,50.59421920776367,21.574411392211914,4017356
2000-04-06,50.59421920776367,50.97607421875,48.30317306518555,48.30317306518555,20.59746742248535,8185351
2000-04-07,48.68498611450195,48.87593460083008,46.966697692871094,47.1576042175293,20.10896873474121,8874586
2000-04-10,51.9306526184082,53.076175689697266,50.97607421875,51.9306526184082,22.14429473876953,6384820
2000-04-11,52.503414154052734,54.22174072265625,51.739742279052734,51.9306526184082,22.14429473876953,5542197
2000-04-12,53.076175689697266,53.076175689697266,50.59421920776367,51.357887268066406,21.900054931640625,3760760
2000-04-13,49.830509185791016,50.785125732421875,48.11222457885742,48.11222457885742,20.516040802001953,4180621
2000-04-14,47.34855651855469,48.49407958984375,46.966697692871094,46.966697692871094,20.027563095092773,6350105
2000-04-17,44.86655807495117,47.730411529541016,44.86655807495117,46.012081146240234,19.620498657226562,2943616
2000-04-18,48.11222457885742,48.11222457885742,47.34855651855469,47.92131805419922,20.43463134765625,3713639
2000-04-19,48.68498611450195,48.87593460083008,47.1576042175293,47.1576042175293,20.10896873474121,3435965
2000-04-20,46.966697692871094,50.40331268310547,46.966697692871094,49.63960266113281,21.167348861694336,5049727
2000-04-21,49.44869613647461,50.02145767211914,48.11222457885742,48.49407958984375,20.67887306213379,3263120
2000-04-24,48.49407958984375,49.830509185791016,46.77579116821289,48.49407958984375,20.67887306213379,2666434
2000-04-25,47.730411529541016,48.49407958984375,47.1576042175293,48.11222457885742,20.516040802001953,2791721
2000-04-26,48.11222457885742,48.11222457885742,46.20302963256836,46.39393615722656,19.783323287963867,1864644
2000-04-27,45.82117462158203,47.539459228515625,45.4393196105957,45.63026809692383,19.457685470581055,2576973
2000-04-28,45.82117462158203,47.730411529541016,45.82117462158203,47.34855651855469,20.190397262573242,2168482
2000-05-01,47.34855651855469,47.34855651855469,47.34855651855469,47.34855651855469,20.190397262573242,0
2000-05-02,47.34855651855469,48.68498611450195,47.34855651855469,48.30317306518555,20.59746742248535,1702269
2000-05-03,47.730411529541016,48.11222457885742,46.77579116821289,46.77579116821289,19.946157455444336,1215158
2000-05-04,45.82117462158203,47.539459228515625,45.82117462158203,46.20302963256836,19.70191764831543,1686556
2000-05-05,46.20302963256836,47.92131805419922,45.82117462158203,47.730411529541016,20.35322380065918,2079388
2000-05-08,47.730411529541016,48.30317306518555,46.77579116821289,47.34855651855469,20.190397262573242,1152304
2000-05-09,47.34855651855469,47.34855651855469,47.34855651855469,47.34855651855469,20.190397262573242,0
2000-05-10,44.48469924926758,44.48469924926758,42.95735168457031,43.148277282714844,18.399314880371094,4321906
2000-05-11,42.193660736083984,42.193660736083984,41.04813766479492,42.002742767333984,17.91083335876465,2734159
2000-05-12,42.002742767333984,43.721031188964844,42.002742767333984,43.339195251464844,18.480722427368164,2535072
2000-05-15,43.148277282714844,44.67565155029297,42.384586334228516,42.95735168457031,18.317895889282227,1796550
2000-05-16,43.148277282714844,43.91193771362305,42.95735168457031,43.721031188964844,18.643545150756836,1351340
2000-05-17,45.82117462158203,45.82117462158203,43.339195251464844,44.10289001464844,18.806381225585938,4258292
2000-05-18,42.95735168457031,43.91193771362305,42.95735168457031,43.339195251464844,18.480722427368164,1267536
2000-05-19,43.721031188964844,44.48469924926758,43.148277282714844,44.10289001464844,18.806381225585938,1246585
2000-05-22,42.76642990112305,43.530128479003906,42.384586334228516,42.384586334228516,18.073657989501953,2058435
2000-05-23,42.384586334228516,42.384586334228516,41.04813766479492,41.04813766479492,17.503767013549805,2173940
2000-05-24,40.09352493286133,41.04813766479492,39.90260696411133,40.666290283203125,17.3409423828125,1807024
2000-05-25,40.857215881347656,41.42997741699219,39.329837799072266,39.329837799072266,16.77104949951172,1809643
2000-05-26,39.329837799072266,40.284454345703125,38.948001861572266,40.09352493286133,17.096702575683594,2252233
2000-05-29,41.04813766479492,41.04813766479492,40.09352493286133,40.284454345703125,17.17811393737793,2027011
2000-05-30,40.284454345703125,40.284454345703125,40.284454345703125,40.284454345703125,17.17811393737793,0
2000-05-31,41.200870513916016,41.200870513916016,41.200870513916016,41.200870513916016,17.693313598632812,1107986
2000-06-01,43.43465805053711,43.43465805053711,42.193660736083984,42.938255310058594,18.439414978027344,2844501
2000-06-02,44.17923355102539,44.67565155029297,42.938255310058594,42.938255310058594,18.439414978027344,1925881
2000-06-05,44.17923355102539,44.17923355102539,43.18646240234375,43.43465805053711,18.652591705322266,886389
2000-06-06,43.43465805053711,43.43465805053711,43.43465805053711,43.43465805053711,18.652591705322266,0
2000-06-07,44.42746353149414,44.42746353149414,42.938255310058594,43.93104553222656,18.865758895874023,1668023
2000-06-08,43.93104553222656,44.42746353149414,43.43465805053711,44.17923355102539,18.972341537475586,1253032
2000-06-09,44.17923355102539,44.17923355102539,43.43465805053711,43.43465805053711,18.652591705322266,636588
2000-06-12,43.43465805053711,43.93104553222656,43.43465805053711,43.682861328125,18.75918197631836,432074
2000-06-13,43.682861328125,43.682861328125,42.938255310058594,42.938255310058594,18.439414978027344,801778
2000-06-14,44.17923355102539,45.916629791259766,43.93104553222656,45.916629791259766,19.71845245361328,3001634
2000-06-15,45.916629791259766,48.150394439697266,45.916629791259766,46.41304397583008,19.93163299560547,8142972
2000-06-16,46.41304397583008,47.1576042175293,44.67565155029297,44.9238395690918,19.2921085357666,1490743
2000-06-19,44.67565155029297,44.67565155029297,43.43465805053711,44.67565155029297,19.18552589416504,668821
2000-06-20,44.9238395690918,45.17202377319336,43.682861328125,43.682861328125,18.75918197631836,890418
2000-06-21,43.43465805053711,44.17923355102539,42.193660736083984,42.938255310058594,18.439414978027344,2271975
2000-06-22,42.938255310058594,43.43465805053711,42.44186019897461,42.938255310058594,18.439414978027344,2099130
2000-06-23,43.43465805053711,43.43465805053711,42.193660736083984,42.44186019897461,18.226242065429688,1203179
2000-06-26,42.193660736083984,42.193660736083984,40.70447540283203,40.952674865722656,17.586729049682617,1617458
2000-06-27,40.952674865722656,41.200870513916016,38.96709060668945,38.96709060668945,16.734041213989258,2554412
2000-06-28,38.96709060668945,38.96709060668945,36.485111236572266,38.47069549560547,16.5208683013916,2832414
2000-06-29,38.71889114379883,39.4634895324707,37.72610092163086,39.21529006958008,16.840627670288086,2256263
2000-06-30,39.21529006958008,40.952674865722656,38.47069549560547,40.45627975463867,17.373554229736328,2147478
2000-07-03,40.45627975463867,40.45627975463867,37.97429656982422,38.71889114379883,16.627452850341797,1744574
2000-07-04,38.71889114379883,39.71168518066406,38.47069549560547,38.96709060668945,16.734041213989258,1163989
2000-07-05,38.96709060668945,41.449073791503906,38.222496032714844,41.449073791503906,17.799907684326172,2137406
2000-07-06,40.952674865722656,42.193660736083984,40.45627975463867,40.952674865722656,17.586729049682617,1341808
2000-07-07,41.449073791503906,41.449073791503906,39.71168518066406,39.71168518066406,17.053796768188477,869950
2000-07-10,39.95988464355469,40.20808029174805,38.47069549560547,39.71168518066406,17.053796768188477,900086
2000-07-11,39.4634895324707,40.70447540283203,38.96709060668945,39.4634895324707,16.947214126586914,905729
2000-07-12,39.71168518066406,40.20808029174805,39.21529006958008,39.71168518066406,17.053796768188477,1428294
2000-07-13,40.20808029174805,41.697269439697266,40.20808029174805,40.70447540283203,17.48014259338379,2062212
2000-07-14,41.200870513916016,43.18646240234375,40.70447540283203,42.193660736083984,18.119653701782227,3687852
2000-07-17,41.697269439697266,41.697269439697266,40.45627975463867,40.952674865722656,17.586729049682617,1394048
2000-07-18,40.70447540283203,41.200870513916016,40.20808029174805,40.45627975463867,17.373554229736328,938419
2000-07-19,40.70447540283203,41.200870513916016,40.20808029174805,40.45627975463867,17.373554229736328,938419
2000-07-20,42.6900634765625,43.682861328125,42.193660736083984,42.938255310058594,18.439414978027344,4330457
2000-07-21,43.43465805053711,43.43465805053711,41.697269439697266,42.193660736083984,18.119653701782227,2742937
2000-07-24,42.193660736083984,42.6900634765625,41.697269439697266,42.193660736083984,18.119653701782227,1569030
2000-07-25,41.697269439697266,42.6900634765625,40.952674865722656,40.952674865722656,17.586729049682617,1722891
2000-07-26,40.952674865722656,42.193660736083984,40.70447540283203,40.952674865722656,17.586729049682617,1288100
2000-07-27,40.70447540283203,42.6900634765625,40.45627975463867,42.44186019897461,18.226242065429688,4128558
2000-07-28,42.44186019897461,43.18646240234375,42.193660736083984,42.44186019897461,18.226242065429688,2695021
2000-07-31,41.697269439697266,42.44186019897461,41.697269439697266,42.193660736083984,18.119653701782227,1966171
2000-08-01,42.6900634765625,42.6900634765625,41.200870513916016,41.449073791503906,17.799907684326172,1283188
2000-08-02,41.200870513916016,41.200870513916016,40.20808029174805,40.20808029174805,17.2669677734375,1218990
2000-08-03,40.20808029174805,42.193660736083984,39.4634895324707,41.697269439697266,17.906490325927734,2650811
2000-08-04,42.193660736083984,42.193660736083984,41.200870513916016,41.449073791503906,17.799907684326172,924724
2000-08-07,40.952674865722656,40.952674865722656,40.45627975463867,40.70447540283203,17.48014259338379,523775
2000-08-08,39.95988464355469,40.70447540283203,38.47069549560547,38.47069549560547,16.5208683013916,4093506
2000-08-09,37.97429656982422,39.71168518066406,37.72610092163086,39.4634895324707,16.947214126586914,5393273
2000-08-10,39.4634895324707,39.4634895324707,38.47069549560547,38.71889114379883,16.627452850341797,1752229
2000-08-11,38.71889114379883,40.20808029174805,38.222496032714844,39.71168518066406,17.053796768188477,3498012
2000-08-14,39.71168518066406,40.70447540283203,39.21529006958008,39.21529006958008,16.840627670288086,2219839
2000-08-15,39.21529006958008,40.20808029174805,39.21529006958008,39.71168518066406,17.053796768188477,1532893
2000-08-16,40.20808029174805,40.70447540283203,39.95988464355469,40.20808029174805,17.2669677734375,1570521
2000-08-17,40.70447540283203,42.6900634765625,40.70447540283203,41.94546890258789,18.01307487487793,6128328
2000-08-18,42.938255310058594,43.43465805053711,42.44186019897461,42.6900634765625,18.33283042907715,5246661
2000-08-21,45.66844177246094,47.654022216796875,45.66844177246094,45.66844177246094,19.61186981201172,11571404
2000-08-22,45.916629791259766,46.41304397583008,44.67565155029297,45.66844177246094,19.61186981201172,9054091
2000-08-23,45.66844177246094,45.66844177246094,45.66844177246094,45.66844177246094,19.61186981201172,0
2000-08-24,45.42025375366211,46.41304397583008,44.67565155029297,44.9238395690918,19.2921085357666,6845339
2000-08-25,44.9238395690918,44.9238395690918,43.43465805053711,43.682861328125,18.75918197631836,2568697
2000-08-28,42.938255310058594,44.9238395690918,42.938255310058594,44.17923355102539,18.972341537475586,3691992
2000-08-29,43.43465805053711,46.90941619873047,43.43465805053711,45.916629791259766,19.71845245361328,7959012
2000-08-30,45.66844177246094,47.654022216796875,44.67565155029297,44.9238395690918,19.2921085357666,7699258
2000-08-31,44.42746353149414,45.916629791259766,44.42746353149414,44.67565155029297,19.18552589416504,5189681
2000-09-01,44.9238395690918,46.16481399536133,44.67565155029297,44.9238395690918,19.2921085357666,4379044
2000-09-04,46.661231994628906,48.398624420166016,46.16481399536133,46.41304397583008,19.93163299560547,11015397
2000-09-05,46.661231994628906,46.661231994628906,45.42025375366211,45.66844177246094,19.61186981201172,4718954
2000-09-06,45.66844177246094,46.90941619873047,44.67565155029297,45.17202377319336,19.3986873626709,5124959
2000-09-07,44.67565155029297,46.661231994628906,44.67565155029297,46.661231994628906,20.0382137298584,6914284
2000-09-08,47.1576042175293,47.40583419799805,45.42025375366211,46.16481399536133,19.825035095214844,5375123
2000-09-11,45.66844177246094,46.661231994628906,45.66844177246094,46.16481399536133,19.825035095214844,2743999
2000-09-12,46.16481399536133,46.16481399536133,46.16481399536133,46.16481399536133,19.825035095214844,0
2000-09-13,45.916629791259766,46.16481399536133,43.43465805053711,44.9238395690918,19.2921085357666,4706343
2000-09-14,44.67565155029297,45.17202377319336,43.43465805053711,44.17923355102539,18.972341537475586,5246980
2000-09-15,44.17923355102539,45.17202377319336,43.43465805053711,43.43465805053711,18.652591705322266,2474660
2000-09-18,43.43465805053711,44.42746353149414,43.43465805053711,43.93104553222656,18.865758895874023,2083014
2000-09-19,43.43465805053711,44.17923355102539,42.938255310058594,42.938255310058594,18.439414978027344,1436514
2000-09-20,43.682861328125,43.93104553222656,42.193660736083984,42.193660736083984,18.119653701782227,1950792
2000-09-21,42.193660736083984,44.17923355102539,42.193660736083984,43.43465805053711,18.652591705322266,2701149
2000-09-22,43.18646240234375,43.18646240234375,41.449073791503906,42.193660736083984,18.119653701782227,2697266
2000-09-25,42.193660736083984,42.6900634765625,41.200870513916016,42.6900634765625,18.33283042907715,1175669
2000-09-26,42.44186019897461,43.18646240234375,41.449073791503906,42.44186019897461,18.226242065429688,1330470
2000-09-27,42.44186019897461,43.43465805053711,41.94546890258789,42.938255310058594,18.439414978027344,1098973
2000-09-28,43.18646240234375,43.43465805053711,42.193660736083984,42.44186019897461,18.226242065429688,905566
2000-09-29,42.44186019897461,43.43465805053711,41.94546890258789,42.938255310058594,18.439414978027344,2385642
2000-10-02,42.44186019897461,43.682861328125,42.44186019897461,42.6900634765625,18.33283042907715,2272377
2000-10-03,42.193660736083984,42.44186019897461,39.71168518066406,40.20808029174805,17.2669677734375,1907545
2000-10-04,38.96709060668945,38.96709060668945,38.96709060668945,38.96709060668945,16.734041213989258,1167212
2000-10-05,37.97429656982422,38.96709060668945,37.97429656982422,38.47069549560547,16.5208683013916,1442538
2000-10-06,38.222496032714844,40.952674865722656,38.222496032714844,40.952674865722656,17.586729049682617,3064488
2000-10-09,40.952674865722656,41.200870513916016,39.4634895324707,39.4634895324707,16.947214126586914,733286
2000-10-10,39.4634895324707,39.4634895324707,39.4634895324707,39.4634895324707,16.947214126586914,0
2000-10-11,38.222496032714844,38.47069549560547,38.222496032714844,38.222496032714844,16.414278030395508,864117
2000-10-12,35.61642074584961,37.72610092163086,35.61642074584961,35.98871612548828,15.455005645751953,1497537
2000-10-13,33.75493240356445,34.99592208862305,33.50673294067383,34.49952697753906,14.815488815307617,2173924
2000-10-16,34.49952697753906,34.49952697753906,34.49952697753906,34.49952697753906,14.815488815307617,0
2000-10-17,34.00312805175781,34.74772644042969,32.88623809814453,34.25132751464844,14.708900451660156,1582807
2000-10-18,32.017547607421875,33.75493240356445,31.893447875976562,31.893447875976562,13.696330070495605,2036681
2000-10-19,29.78376007080078,29.78376007080078,29.78376007080078,29.78376007080078,12.790348052978516,295619
2000-10-20,29.78376007080078,31.769346237182617,29.78376007080078,31.769346237182617,13.64303970336914,3037408
2000-10-23,33.25853729248047,33.8790283203125,32.762142181396484,32.762142181396484,14.06938362121582,1188567
2000-10-24,32.2657470703125,34.49952697753906,32.14164733886719,34.127227783203125,14.655607223510742,3510030
2000-10-25,33.75493240356445,34.99592208862305,33.50673294067383,34.375423431396484,14.762192726135254,3358274
2000-10-26,33.25853729248047,34.00312805175781,33.25853729248047,33.25853729248047,14.28255558013916,2103964
2000-10-27,33.25853729248047,33.25853729248047,33.25853729248047,33.25853729248047,14.28255558013916,0
2000-10-30,31.024755477905273,31.024755477905273,31.024755477905273,31.024755477905273,13.32327938079834,59876
2000-10-31,30.03196144104004,30.03196144104004,30.03196144104004,30.03196144104004,12.896933555603027,303607
2000-11-01,29.03917121887207,29.659664154052734,29.03917121887207,29.03917121887207,12.470590591430664,485435
2000-11-02,28.0463809967041,29.03917121887207,28.0463809967041,29.03917121887207,12.470590591430664,3969282
2000-11-03,29.41146469116211,30.2801570892334,28.542776107788086,30.2801570892334,13.003518104553223,3892586
2000-11-06,28.542776107788086,29.03917121887207,28.29457664489746,28.29457664489746,12.150833129882812,1373901
2000-11-07,28.0463809967041,30.15605926513672,28.0463809967041,30.15605926513672,12.950225830078125,4005934
2000-11-08,31.521150588989258,32.2657470703125,31.024755477905273,32.2657470703125,13.856212615966797,4708337
2000-11-09,31.769346237182617,33.50673294067383,31.024755477905273,33.25853729248047,14.28255558013916,5519939
2000-11-10,33.25853729248047,34.25132751464844,32.513946533203125,32.513946533203125,13.962798118591309,4506487
2000-11-13,31.645248413085938,32.513946533203125,31.397048950195312,32.017547607421875,13.749625205993652,2945631
2000-11-14,32.2657470703125,32.63804244995117,31.024755477905273,31.769346237182617,13.64303970336914,2530681
2000-11-15,32.63804244995117,33.63083267211914,31.769346237182617,31.893447875976562,13.696330070495605,4272729
2000-11-16,31.024755477905273,32.63804244995117,31.024755477905273,32.38984298706055,13.909504890441895,4443348
2000-11-17,31.521150588989258,34.62362289428711,31.521150588989258,34.62362289428711,14.86877727508545,8923685
2000-11-20,31.769346237182617,33.01034164428711,31.769346237182617,33.01034164428711,14.175971031188965,4045156
2000-11-21,33.01034164428711,35.24412155151367,33.01034164428711,35.24412155151367,15.135247230529785,7804694187
2000-11-22,35.368221282958984,37.1056022644043,35.24412155151367,35.24412155151367,15.135247230529785,14290685
2000-11-23,34.74772644042969,35.740516662597656,34.127227783203125,35.49231719970703,15.241829872131348,4635234
2000-11-24,35.740516662597656,36.485111236572266,34.871822357177734,35.49231719970703,15.241829872131348,4698821
2000-11-27,35.98871612548828,35.98871612548828,34.25132751464844,34.25132751464844,14.708900451660156,2958435
2000-11-28,33.25853729248047,33.8790283203125,33.134437561035156,33.25853729248047,14.28255558013916,2983799
2000-11-29,33.25853729248047,34.375423431396484,33.25853729248047,33.75493240356445,14.49573040008545,3368367
2000-11-30,33.50673294067383,34.127227783203125,32.63804244995117,32.63804244995117,14.016091346740723,2751883
2000-12-01,31.769346237182617,32.38984298706055,31.521150588989258,32.38984298706055,13.909504890441895,3014376
2000-12-04,32.017547607421875,32.2657470703125,31.521150588989258,31.645248413085938,13.589744567871094,1224828
2000-12-05,31.521150588989258,31.893447875976562,30.77655601501465,31.645248413085938,13.589744567871094,2515927
2000-12-06,33.01034164428711,33.25853729248047,32.513946533203125,32.513946533203125,13.962798118591309,3530648
2000-12-07,32.2657470703125,32.762142181396484,32.017547607421875,32.017547607421875,13.749625205993652,968976
2000-12-08,32.2657470703125,33.01034164428711,32.017547607421875,33.01034164428711,14.175971031188965,1684622
2000-12-11,33.25853729248047,34.00312805175781,33.25853729248047,33.63083267211914,14.442437171936035,1849805
2000-12-12,34.00312805175781,34.00312805175781,33.134437561035156,33.63083267211914,14.442437171936035,3171040
2000-12-13,33.25853729248047,33.63083267211914,33.134437561035156,33.382633209228516,14.33584976196289,1319913730
2000-12-14,33.382633209228516,33.50673294067383,32.2657470703125,33.382633209228516,14.33584976196289,2389314
2000-12-15,33.01034164428711,33.134437561035156,33.01034164428711,33.134437561035156,14.229266166687012,816086
2000-12-18,33.25853729248047,33.382633209228516,32.2657470703125,32.38984298706055,13.909504890441895,1385991
2000-12-19,32.38984298706055,32.38984298706055,31.272951126098633,31.397048950195312,13.483158111572266,771371231
2000-12-20,30.404258728027344,30.528356552124023,30.404258728027344,30.404258728027344,13.056814193725586,543122
2000-12-21,29.41146469116211,29.41146469116211,29.41146469116211,29.41146469116211,12.63046646118164,423452
2000-12-22,28.41867446899414,29.16326904296875,28.41867446899414,28.41867446899414,12.204123497009277,1419478
2000-12-25,28.41867446899414,28.41867446899414,28.41867446899414,28.41867446899414,12.204123497009277,0
2000-12-26,28.542776107788086,28.91507339477539,27.42588233947754,27.54998016357422,11.831071853637695,2521011
2000-12-27,27.54998016357422,27.54998016357422,26.68128776550293,26.80538558959961,11.511311531066895,2222467
2000-12-28,26.68128776550293,27.301786422729492,25.93669319152832,26.68128776550293,11.458019256591797,2724243
2000-12-29,26.557191848754883,26.557191848754883,25.81259536743164,26.060791015625,11.191554069519043,2483871
2001-01-01,26.060791015625,26.060791015625,26.060791015625,26.060791015625,11.191554069519043,0
2001-01-02,25.81259536743164,27.922277450561523,24.94390296936035,27.922277450561523,11.99095344543457,3033867
2001-01-03,27.177684783935547,27.922277450561523,26.80538558959961,26.80538558959961,11.511311531066895,2617475
2001-01-04,28.666873931884766,28.666873931884766,27.798175811767578,28.666873931884766,12.310709953308105,8035224
2001-01-05,29.03917121887207,30.65245819091797,28.666873931884766,30.65245819091797,13.163400650024414,7280922
2001-01-08,30.65245819091797,31.521150588989258,29.659664154052734,30.03196144104004,12.896933555603027,7510131
2001-01-09,29.28736686706543,30.77655601501465,29.28736686706543,30.77655601501465,13.216691970825195,8912326
2001-01-10,30.900653839111328,30.900653839111328,29.907859802246094,30.15605926513672,12.950225830078125,5072602
2001-01-11,30.77655601501465,32.14164733886719,30.528356552124023,30.77655601501465,13.216691970825195,11101047
2001-01-12,31.521150588989258,31.521150588989258,30.528356552124023,31.148853302001953,13.376574516296387,3191202
2001-01-15,30.77655601501465,31.148853302001953,30.2801570892334,30.900653839111328,13.26998519897461,1901909
2001-01-16,30.900653839111328,32.762142181396484,30.900653839111328,32.762142181396484,14.06938362121582,6136248
2001-01-17,32.513946533203125,32.513946533203125,31.769346237182617,32.2657470703125,13.856212615966797,4149952
2001-01-18,32.2657470703125,32.2657470703125,30.15605926513672,30.528356552124023,13.110107421875,3758451
2001-01-19,30.528356552124023,30.528356552124023,30.528356552124023,30.528356552124023,13.110107421875,0
2001-01-22,30.528356552124023,30.528356552124023,30.528356552124023,30.528356552124023,13.110107421875,0
