Date,Open,High,Low,Close,Adj Close,Volume,Sentiment,Adj Close_1,true_Adj Close_1,Adj Close_2,true_Adj Close_2,Adj Close_3,true_Adj Close_3
2017-11-03,19.96666717529297,20.416667938232422,19.67533302307129,20.4060001373291,20.4060001373291,133410000,4,21.607166,20.185333251953125,21.12665,20.40333366394043,21.734945,20.292667388916016
2017-11-06,20.46666717529297,20.5,19.93400001525879,20.185333251953125,20.185333251953125,97290000,4,21.352135,20.40333366394043,20.883554,20.292667388916016,21.48315,20.19933319091797
2017-11-08,20.366666793823242,20.459333419799805,20.086666107177734,20.292667388916016,20.292667388916016,70879500,2,21.074293,20.19933319091797,20.617954,20.19933319091797,21.193502,21.02666664123535
2017-11-10,20.166667938232422,20.55733299255371,20.123332977294922,20.19933319091797,20.19933319091797,69381000,2,20.95674,21.02666664123535,20.50685,20.579999923706055,21.065084,20.753332138061523
2017-11-14,21.0,21.09000015258789,20.459999084472656,20.579999923706055,20.579999923706055,85141500,0,21.089808,20.753332138061523,20.640049,20.833332061767578,21.17932,21.003332138061523
2017-11-16,20.932666778564453,21.209333419799805,20.753332138061523,20.833332061767578,20.833332061767578,87331500,2,21.252296,21.003332138061523,20.797487,20.582666397094727,21.33695,21.187332153320312
2017-11-27,20.883333206176758,21.1560001373291,20.634000778198242,21.12066650390625,21.12066650390625,68338500,2,21.568727,21.17000007629395,21.098001,20.502666473388672,21.65744,20.59000015258789
2017-11-30,20.570667266845703,20.713333129882812,20.30266761779785,20.59000015258789,20.59000015258789,65274000,4,21.51232,20.435333251953125,21.0422,20.34666633605957,21.61281,20.246667861938477
2017-12-04,20.433332443237305,20.551332473754883,20.040666580200195,20.34666633605957,20.34666633605957,87526500,2,21.327917,20.246667861938477,20.8639,20.884000778198242,21.438787,20.749332427978516
2017-12-06,20.00666618347168,20.892667770385742,20.0,20.884000778198242,20.884000778198242,107929500,0,21.18948,20.749332427978516,20.73439,21.0086669921875,21.29901,21.92733383178711
2017-12-07,20.799999237060547,21.242000579833984,20.73666763305664,20.749332427978516,20.749332427978516,71709000,1,21.226765,21.0086669921875,20.771439,21.92733383178711,21.32956,22.735332489013672
2017-12-14,22.733999252319336,23.16266632080078,22.459999084472656,22.525999069213867,22.525999069213867,86998500,2,22.44252,22.89666748046875,21.94335,22.591333389282227,22.486294,22.073333740234375
2017-12-15,22.80266761779785,22.926666259765625,22.384000778198242,22.89666748046875,22.89666748046875,103998000,4,22.692741,22.591333389282227,22.181545,22.073333740234375,22.735182,21.93199920654297
2017-12-18,22.99333381652832,23.115333557128906,22.505332946777344,22.591333389282227,22.591333389282227,82143000,4,22.87475,22.073333740234375,22.352346,21.93199920654297,22.920671,22.110666275024414
2017-12-20,22.179332733154297,22.206666946411133,21.66933250427246,21.93199920654297,21.93199920654297,89307000,4,22.871408,22.110666275024414,22.340992,21.68000030517578,22.94201,21.152666091918945
2017-12-22,21.96733283996582,22.06133270263672,21.654666900634766,21.68000030517578,21.68000030517578,63237000,4,22.69725,21.152666091918945,22.16582,20.775999069213867,22.782965,21.02400016784668
2018-01-05,21.107999801635742,21.14933204650879,20.799999237060547,21.10533332824707,21.10533332824707,68868000,4,21.686535,22.42733383178711,21.203943,22.246000289916992,21.788586,22.31999969482422
2018-01-12,22.575332641601562,22.694000244140625,22.244667053222656,22.4146671295166,22.4146671295166,72376500,2,22.602644,22.67066764831543,22.086414,23.143999099731445,22.655186,22.971332550048828
2018-01-22,23.293333053588867,23.85533332824707,23.280000686645508,23.437332153320312,23.437332153320312,93156000,0,23.384722,23.519332885742188,22.83012,23.05933380126953,23.426056,22.50933265686035
2018-01-23,24.0,24.03333282470703,23.399999618530273,23.519332885742188,23.519332885742188,81981000,0,23.540272,23.05933380126953,22.978043,22.50933265686035,23.57968,22.856666564941406
2018-01-24,23.6386661529541,23.649999618530273,22.90133285522461,23.05933380126953,23.05933380126953,79312500,2,23.60438,22.50933265686035,23.03644,22.856666564941406,23.648514,23.302000045776367
2018-01-29,22.656667709350586,23.389999389648438,22.552000045776367,23.302000045776367,23.302000045776367,71206500,4,23.436445,23.05466651916504,22.86653,23.62066650390625,23.497358,23.28333282470703
2018-02-09,21.32866668701172,21.398666381835938,19.650667190551758,20.69466781616211,20.69466781616211,194005500,2,22.590782,21.048667907714844,22.057182,21.577333450317383,22.698563,21.487333297729492
2018-02-20,22.29800033569336,22.722667694091797,22.100000381469727,22.31800079345703,22.31800079345703,60141000,2,22.396618,22.219999313354492,21.874933,23.077999114990234,22.45406,23.469999313354492
2018-02-21,22.402000427246094,22.645999908447266,22.211332321166992,22.219999313354492,22.219999313354492,48294000,2,22.552422,23.077999114990234,22.022642,23.469999313354492,22.605919,23.827999114990234
2018-02-23,23.18866729736328,23.666000366210938,23.139999389648438,23.469999313354492,23.469999313354492,87261000,4,22.989408,23.827999114990234,22.446842,23.39933204650879,23.028107,22.87066650390625
2018-03-02,21.798667907714844,22.347999572753906,21.531333923339844,22.341333389282227,22.341333389282227,76392000,2,23.311466,22.22333335876465,22.747475,21.8799991607666,23.383692,22.15333366394043
2018-03-07,21.695999145507812,22.166667938232422,21.44933319091797,22.15333366394043,22.15333366394043,75109500,4,22.820393,21.940000534057617,22.272207,21.811332702636715,22.911467,23.034000396728516
2018-03-12,21.907333374023438,23.1473331451416,21.766666412353516,23.034000396728516,23.034000396728516,123960000,0,22.62011,22.78933334350586,22.087086,21.775333404541016,22.700283,21.706666946411133
2018-03-14,22.450666427612305,22.65399932861328,21.595333099365234,21.775333404541016,21.775333404541016,119511000,4,22.68635,21.706666946411133,22.153961,21.42333221435547,22.754591,20.90399932861328
2018-03-19,21.100000381469727,21.383333206176758,20.64466667175293,20.90399932861328,20.90399932861328,112264500,2,22.295801,20.703332901000977,21.77818,21.101999282836914,22.39487,20.606666564941406
2018-03-23,20.75,20.75,20.030000686645508,20.1026668548584,20.1026668548584,99823500,0,21.572144,20.278667449951172,21.088041,18.61199951171875,21.69357,17.185333251953125
2018-04-03,17.988000869750977,18.22333335876465,16.965999603271484,17.8353328704834,17.8353328704834,282666000,2,18.637814,19.12933349609375,18.327272,20.381332397460938,18.841547,19.953332901000977
2018-04-06,20.066667556762695,20.618667602539062,19.700000762939453,19.953332901000977,19.953332901000977,202804500,2,19.077484,19.310667037963867,18.76379,20.31333351135254,19.144287,20.062000274658203
2018-04-09,20.024667739868164,20.633333206176758,19.28066635131836,19.310667037963867,19.310667037963867,153747000,2,19.450203,20.31333351135254,19.109943,20.062000274658203,19.49185,19.60533332824707
2018-04-10,19.931333541870117,20.47333335876465,19.57866668701172,20.31333351135254,20.31333351135254,164847000,4,19.826601,20.062000274658203,19.462,19.60533332824707,19.851585,20.022666931152344
2018-04-17,19.257999420166016,19.47800064086914,18.833999633789062,19.179332733154297,19.179332733154297,105000000,2,20.470837,19.55666732788086,20.044418,20.005332946777344,20.53994,19.349332809448242
2018-04-18,19.405332565307617,20.016000747680664,19.21066665649414,19.55666732788086,19.55666732788086,98365500,2,20.413916,20.005332946777344,19.988323,19.349332809448242,20.49238,18.891332626342773
2018-04-19,19.405332565307617,20.067333221435547,19.23666763305664,20.005332946777344,20.005332946777344,91359000,2,20.405428,19.349332809448242,19.980398,18.891332626342773,20.484827,18.8973331451416
2018-04-20,19.67799949645996,19.998666763305664,19.316667556762695,19.349332809448242,19.349332809448242,84418500,2,20.38149,18.891332626342773,19.956656,18.8973331451416,20.465181,18.71266746520996
2018-04-23,19.41933250427246,19.441333770751953,18.82200050354004,18.891332626342773,18.891332626342773,73401000,4,20.28841,18.8973331451416,19.866234,18.71266746520996,20.382654,19.031999588012695
2018-04-30,19.573999404907227,19.915332794189453,19.5,19.593332290649414,19.593332290649414,63423000,0,19.974085,19.994667053222656,19.576475,20.07666778564453,20.07842,18.963333129882812
2018-05-02,19.904666900634766,20.456666946411133,19.851999282836914,20.07666778564453,20.07666778564453,134556000,2,20.277916,18.963333129882812,19.87504,19.606000900268555,20.369345,20.184667587280273
2018-05-04,18.866666793823242,19.790666580200195,18.634666442871094,19.606000900268555,19.606000900268555,128541000,4,20.15201,20.184667587280273,19.764704,20.131332397460938,20.265272,20.456666946411133
2018-05-08,20.053333282470703,20.516666412353516,19.933332443237305,20.131332397460938,20.131332397460938,88950000,4,20.337755,20.456666946411133,19.944553,20.334667205810547,20.438194,20.070667266845703
2018-05-10,20.5,20.865999221801758,20.27400016784668,20.334667205810547,20.334667205810547,84774000,2,20.665026,20.070667266845703,20.253344,19.46466636657715,20.75068,18.94533348083496
2018-05-14,20.221332550048828,20.32933235168457,19.441333770751953,19.46466636657715,19.46466636657715,109302000,2,20.774973,18.94533348083496,20.352373,19.09866714477539,20.872612,18.96933364868164
2018-05-29,18.567333221435547,19.100000381469727,18.40999984741211,18.917333602905273,18.917333602905273,84999000,2,19.444063,19.447999954223633,19.08789,18.98200035095215,19.571869,19.454666137695312
2018-05-31,19.1473331451416,19.357999801635742,18.86199951171875,18.98200035095215,18.98200035095215,88795500,2,19.631083,19.454666137695312,19.271189,19.78266716003418,19.741064,19.408666610717773
2018-06-06,20.03333282470703,21.47800064086914,19.832000732421875,21.299999237060547,21.299999237060547,281509500,2,20.298838,21.072666168212887,19.921522,21.17733383178711,20.387646,22.139999389648438
2018-06-11,21.500667572021484,22.310667037963867,21.5,22.139999389648438,22.139999389648438,197752500,0,21.33176,22.851333618164062,20.910946,22.985332489013672,21.387339,23.847999572753906
2018-06-12,22.979999542236328,23.6646671295166,22.53333282470703,22.851333618164062,22.851333618164062,335211000,2,21.769789,22.985332489013672,21.337683,23.847999572753906,21.81378,23.878000259399414
2018-06-20,23.869333267211914,24.29199981689453,23.46666717529297,24.148000717163086,24.148000717163086,125755500,0,23.894346,23.167333602905273,23.33524,22.242000579833984,23.888044,22.200666427612305
2018-06-28,23.243999481201172,23.801332473754883,23.073999404907227,23.32866668701172,23.32866668701172,125970000,2,23.272594,22.863332748413086,22.6995,22.33799934387207,23.307678,20.724000930786133
2018-07-03,22.116666793823242,22.166000366210938,20.645999908447266,20.724000930786133,20.724000930786133,184239000,0,22.979605,20.610666275024414,22.421234,20.593332290649414,23.041445,21.233999252319336
2018-07-05,20.917333602905273,20.959333419799805,19.74799919128418,20.610666275024414,20.610666275024414,262146000,2,22.525934,20.593332290649414,21.988176,21.233999252319336,22.61553,21.49799919128418
2018-07-12,21.428667068481445,21.548667907714844,20.851333618164062,21.11400032043457,21.11400032043457,85818000,0,21.733738,21.257999420166016,21.22514,20.67333221435547,21.797306,21.512666702270504
2018-07-18,21.666667938232422,21.700000762939453,21.083332061767578,21.59000015258789,21.59000015258789,84363000,0,21.753593,21.34866714477539,21.252157,20.905332565307617,21.810555,20.213333129882812
2018-07-23,20.12266731262207,20.366666793823242,19.52400016784668,20.213333129882812,20.213333129882812,164893500,2,21.638577,19.82866668701172,21.146889,20.582666397094727,21.721449,20.44333267211914
2018-07-27,20.483333587646484,20.512666702270508,19.689332962036133,19.812000274658203,19.812000274658203,85549500,2,21.030472,19.344667434692386,20.572699,19.875999450683594,21.139338,20.055999755859375
2018-07-30,19.726667404174805,19.739999771118164,19.075332641601562,19.344667434692383,19.344667434692383,102211500,4,20.843374,19.875999450683594,20.394798,20.055999755859375,20.96192,23.30266761779785
2018-07-31,19.483333587646484,19.88800048828125,19.271333694458008,19.875999450683594,19.875999450683594,76153500,0,20.704466,20.055999755859375,20.263731,23.30266761779785,20.824955,23.211332321166992
2018-08-01,19.865999221801758,20.200000762939453,19.53333282470703,20.055999755859375,20.055999755859375,151941000,4,20.62355,23.30266761779785,20.192759,23.211332321166992,20.742474,22.799333572387695
2018-08-02,21.895999908447266,23.332666397094727,21.54400062561035,23.30266761779785,23.30266761779785,348225000,0,20.9568,23.211332321166992,20.533257,22.799333572387695,21.043217,25.304666519165036
2018-08-06,23.03066635131836,23.665332794189453,22.788000106811523,22.799333572387695,22.799333572387695,128464500,0,22.044172,25.304666519165036,21.57833,24.689332962036133,22.069473,23.496667861938477
2018-08-07,22.922666549682617,25.83066749572754,22.610000610351562,25.30466651916504,25.30466651916504,463137000,0,22.65518,24.689332962036133,22.178425,23.496667861938477,22.652245,23.69933319091797
2018-08-10,23.600000381469727,24.0,23.066667556762695,23.69933319091797,23.69933319091797,173280000,0,23.728495,23.76066780090332,23.19464,23.176000595092773,23.725515,22.57933235168457
2018-08-15,22.79400062561035,22.965999603271484,22.142667770385742,22.57933235168457,22.57933235168457,136519500,2,23.699047,22.363332748413086,23.125832,20.366666793823242,23.720854,20.562667846679688
2018-08-20,19.446666717529297,20.566667556762695,19.213333129882812,20.562667846679688,20.562667846679688,261034500,0,22.433233,21.459999084472656,21.894934,21.44266700744629,22.522429,21.340000152587887
2018-08-21,20.707332611083984,21.652666091918945,20.600000381469727,21.459999084472656,21.459999084472656,197583000,2,22.055552,21.44266700744629,21.534405,21.340000152587887,22.14471,21.521333694458008
2018-08-22,21.391332626342773,21.591999053955078,20.97800064086914,21.44266700744629,21.44266700744629,89190000,4,21.862837,21.340000152587887,21.347038,21.521333694458008,21.939457,21.284666061401367
2018-08-23,21.275999069213867,21.821332931518555,21.206666946411133,21.34000015258789,21.34000015258789,77209500,2,21.796753,21.521333694458008,21.279945,21.284666061401367,21.857374,20.790666580200195
2018-08-28,21.227333068847656,21.2586669921875,20.746000289916992,20.790666580200195,20.790666580200195,114736500,2,21.741812,20.33399963378906,21.22999,20.209999084472656,21.79174,20.110666275024414
2018-08-29,20.684667587280273,20.790000915527344,20.246000289916992,20.333999633789062,20.333999633789062,111711000,4,21.61681,20.209999084472656,21.110395,20.110666275024414,21.6784,19.26333236694336
2018-08-31,20.133333206176758,20.354000091552734,19.906667709350586,20.110666275024414,20.110666275024414,80626500,2,21.264841,19.26333236694336,20.775373,18.715999603271484,21.34916,18.729999542236328
2018-09-04,19.79599952697754,19.87933349609375,19.200000762939453,19.26333236694336,19.26333236694336,125257500,0,21.01076,18.715999603271484,20.53517,18.729999542236328,21.110806,17.54933357238769
2018-09-05,19.003332138061523,19.118667602539062,18.478666305541992,18.715999603271484,18.715999603271484,115812000,4,20.668936,18.729999542236328,20.211184,17.54933357238769,20.787676,19.03333282470703
2018-09-13,19.201332092285156,19.666667938232422,19.011999130249023,19.297332763671875,19.297332763671875,95104500,0,19.42685,19.68000030517578,19.06608,19.6560001373291,19.527613,18.997333526611328
2018-09-20,20.237333297729492,20.398666381835938,19.55533218383789,19.8886661529541,19.8886661529541,110241000,2,20.135664,19.940000534057617,19.74449,19.978666305541992,20.203905,20.06599998474121
2018-09-24,19.898666381835938,20.200000762939453,19.57200050354004,19.978666305541992,19.978666305541992,72645000,2,20.40897,20.06599998474121,19.99891,20.6386661529541,20.478256,20.501333236694336
2018-09-26,20.12733268737793,20.926000595092773,20.073999404907227,20.6386661529541,20.6386661529541,117648000,2,20.685741,20.501333236694336,20.261513,17.65133285522461,20.75548,20.713333129882812
2018-09-28,18.017332077026367,18.53333282470703,17.37066650390625,17.65133285522461,17.65133285522461,504745500,0,20.457691,20.713333129882812,20.056463,20.06800079345703,20.575474,19.65333366394043
2018-10-01,20.384666442871094,20.762666702270508,20.06999969482422,20.713333129882812,20.713333129882812,326664000,0,20.35264,20.06800079345703,19.969177,19.65333366394043,20.4791,18.788667678833008
2018-10-12,17.399999618530273,17.465999603271484,16.80066680908203,17.25200080871582,17.25200080871582,108021000,4,18.093006,17.305999755859375,17.78884,18.439332962036133,18.219917,18.118667602539062
2018-10-16,17.713333129882812,18.492000579833984,17.482667922973633,18.439332962036133,18.439332962036133,142896000,4,18.119322,18.118667602539062,17.818598,17.5939998626709,18.204414,17.333332061767578
2018-10-17,18.82666778564453,18.84666633605957,17.719999313354492,18.118667602539062,18.118667602539062,129832500,0,18.308432,17.5939998626709,18.00205,17.333332061767578,18.377222,17.39666748046875
2018-10-18,17.952667236328125,18.066667556762695,17.53333282470703,17.5939998626709,17.5939998626709,81318000,0,18.44127,17.333332061767578,18.12635,17.39666748046875,18.506987,19.609333038330078
2018-10-23,17.591333389282227,19.86199951171875,17.47333335876465,19.609333038330078,19.609333038330078,285417000,4,18.591228,19.233333587646484,18.28089,20.99066734313965,18.666891,22.059999465942383
2018-10-24,20.06999969482422,20.29599952697754,19.048667907714844,19.233333587646484,19.233333587646484,300874500,0,18.866024,20.99066734313965,18.554932,22.059999465942383,18.934538,22.323333740234375
2018-10-25,21.148000717163086,21.399999618530273,20.067333221435547,20.99066734313965,20.99066734313965,312610500,4,19.355047,22.059999465942383,19.03328,22.323333740234375,19.406147,21.99333381652832
2018-11-09,23.266666412353516,23.600000381469727,23.01533317565918,23.367332458496094,23.367332458496094,76482000,0,23.422987,22.0853328704834,22.85231,22.582000732421875,23.42745,22.933332443237305
2018-11-21,23.46666717529297,23.540000915527344,22.49333381652832,22.54599952697754,22.54599952697754,70302000,2,23.473211,21.722000122070312,22.889864,23.066667556762695,23.508125,22.92799949645996
2018-11-23,22.290000915527344,22.5,21.703332901000977,21.722000122070312,21.722000122070312,63039000,4,23.293526,23.066667556762695,22.712511,22.92799949645996,23.345892,23.191333770751953
2018-12-13,24.676666259765625,25.16266632080078,24.450000762939453,25.119333267211914,25.119333267211914,110488500,1,24.520134,24.380666732788086,23.905012,23.22800064086914,24.527838,22.468666076660156
2018-12-24,20.899999618530273,20.96666717529297,19.68000030517578,19.69266700744629,19.69266700744629,83398500,0,22.3742,21.73933219909668,21.827112,21.075332641601566,22.502054,22.257999420166016
2019-01-03,20.46666717529297,20.626667022705078,19.825332641601562,20.02400016784668,20.02400016784668,104478000,2,21.689,21.179332733154297,21.193535,22.33066749572754,21.775341,22.356666564941406
2019-01-04,20.399999618530273,21.200000762939453,20.18199920654297,21.179332733154297,21.179332733154297,110911500,0,21.581787,22.33066749572754,21.09266,22.356666564941406,21.670544,22.568666458129883
2019-01-07,21.447999954223633,22.44933319091797,21.183332443237305,22.33066749572754,22.33066749572754,113268000,4,21.689308,22.356666564941406,21.200727,22.568666458129883,21.762743,22.99799919128418
2019-01-08,22.797332763671875,22.93400001525879,21.801332473754883,22.356666564941406,22.356666564941406,105127500,0,21.92565,22.568666458129883,21.431282,22.99799919128418,21.983028,23.150667190551758
2019-01-09,22.366666793823242,22.899999618530273,22.097999572753906,22.568666458129883,22.568666458129883,81493500,1,22.202871,22.99799919128418,21.69684,23.150667190551758,22.246424,22.293333053588867
2019-01-10,22.293333053588867,23.025999069213867,22.119333267211914,22.99799919128418,22.99799919128418,90846000,0,22.484255,23.150667190551758,21.966026,22.293333053588867,22.516804,22.961999893188477
2019-01-11,22.805999755859375,23.227333068847656,22.584667205810547,23.150667190551758,23.150667190551758,75586500,4,22.762268,22.293333053588867,22.231148,22.961999893188477,22.788038,23.06999969482422
2019-01-16,22.985332489013672,23.46666717529297,22.899999618530273,23.06999969482422,23.06999969482422,70375500,4,23.159006,23.15399932861328,22.605402,20.150667190551758,23.197914,19.92799949645996
2019-01-18,21.53333282470703,21.808666229248047,19.98200035095215,20.150667190551758,20.150667190551758,362262000,2,22.927887,19.92799949645996,22.389063,19.172666549682617,23.008251,19.43400001525879
2019-01-31,20.066667556762695,20.770666122436523,19.600000381469727,20.468000411987305,20.468000411987305,188538000,0,20.536999,20.81399917602539,20.115364,20.859333038330078,20.628624,21.42333221435547
2019-02-06,21.305999755859375,21.615999221801758,21.041332244873047,21.148000717163086,21.148000717163086,75577500,4,21.342463,20.500667572021484,20.8837,20.386667251586914,21.39199,20.856000900268555
