Date,Open,High,Low,Close,Adj Close,Volume,Adj Close_1,true_Adj Close_1,Adj Close_2,true_Adj Close_2,Adj Close_3,true_Adj Close_3
2016-06-20,14.633333206176758,14.916666984558105,14.548666954040527,14.646666526794434,14.646666526794434,53332500,14.625266,14.640666961669922,14.836107,13.11066722869873,14.388045,13.093333244323729
2016-06-22,13.29800033569336,13.729999542236328,13.050000190734863,13.11066722869873,13.11066722869873,356136000,14.191074,13.093333244323729,14.414763,12.876667022705078,14.0187845,13.236666679382324
2016-06-28,13.459333419799805,13.603333473205566,13.293999671936035,13.452667236328125,13.452667236328125,93186000,13.241184,14.012666702270506,13.430188,14.152000427246094,13.1438675,14.433333396911621
2016-07-18,14.642666816711426,15.13933277130127,14.553333282470703,15.083333015441895,15.083333015441895,51181500,15.011992,15.017333030700682,15.25598,15.223999977111815,14.764121,14.699999809265137
2016-07-21,15.066666603088379,15.1899995803833,14.606666564941406,14.699999809265137,14.699999809265137,66430500,15.106847,14.817999839782715,15.348408,15.333999633789062,14.848826,15.300666809082031
2016-07-27,15.28933334350586,15.557332992553711,15.128000259399414,15.232666969299316,15.232666969299316,43335000,15.279684,15.37399959564209,15.51595,15.652667045593262,15.01449,15.333999633789062
2016-08-02,15.291333198547363,15.324666976928711,14.760000228881836,15.146666526794434,15.146666526794434,59016000,15.481084,15.052666664123535,15.721615,15.37399959564209,15.213809,15.3353328704834
2016-08-09,15.121333122253418,15.435999870300293,15.109999656677246,15.272000312805176,15.272000312805176,33117000,15.347657,15.043333053588869,15.577336,14.994000434875488,15.07965,15.040666580200195
2016-08-23,14.954667091369629,15.232666969299316,14.853333473205566,14.989333152770996,14.989333152770996,71766000,15.006598,14.841333389282227,15.220818,14.730667114257812,14.7394495,14.666000366210936
2016-08-26,14.809332847595215,14.857333183288574,14.588000297546387,14.666000366210938,14.666000366210938,33585000,14.914383,14.346667289733887,15.125134,14.089332580566408,14.654856,14.133999824523926
2016-09-01,13.934000015258789,14.073332786560059,13.366666793823242,13.38466739654541,13.38466739654541,119146500,14.068151,13.185333251953127,14.266745,13.522000312805176,13.858451,13.447333335876465
2016-09-06,13.267999649047852,13.550000190734863,13.266667366027832,13.522000312805176,13.522000312805176,65859000,13.55067,13.447333335876465,13.736411,13.157333374023438,13.376049,12.964667320251465
2016-09-22,13.760000228881836,13.8186674118042,13.533332824707031,13.76200008392334,13.76200008392334,35743500,13.857105,13.829999923706056,14.041571,13.932666778564451,13.661139,13.720666885375975
2016-09-23,13.732666969299316,14.01200008392334,13.711333274841309,13.829999923706055,13.829999923706055,43578000,13.894665,13.932666778564451,14.083989,13.720666885375975,13.695605,13.751333236694336
2016-09-27,13.976667404174805,13.998666763305664,13.640666961669922,13.720666885375977,13.720666885375977,50598000,13.944495,13.751333236694336,14.14053,13.380000114440916,13.74109,13.60200023651123
2016-09-28,13.833999633789062,13.883333206176758,13.684000015258789,13.751333236694336,13.751333236694336,31326000,13.925835,13.380000114440916,14.122327,13.60200023651123,13.721153,14.24666690826416
2016-09-30,13.480667114257812,13.665332794189453,13.303333282470703,13.60200023651123,13.60200023651123,38794500,13.725733,14.24666690826416,13.918749,14.093999862670898,13.526431,13.897333145141602
2016-10-04,14.206666946411133,14.221332550048828,13.921333312988281,14.093999862670898,14.093999862670898,53122500,13.963332,13.897333145141602,14.160069,13.399999618530273,13.760106,13.107333183288574
2016-10-21,13.239999771118164,13.437999725341797,13.160667419433594,13.339332580566406,13.339332580566406,44151000,13.422347,13.517333030700685,13.598824,13.489333152770996,13.271064,13.482666969299316
2016-10-24,13.399999618530273,13.596667289733887,13.350000381469727,13.517333030700684,13.517333030700684,41274000,13.522517,13.489333152770996,13.698267,13.482666969299316,13.363707,13.600666999816893
2016-11-02,12.670000076293945,12.846667289733887,12.500666618347168,12.534667015075684,12.534667015075684,63801000,13.133793,12.494667053222656,13.326876,12.704000473022461,13.020215,12.880666732788086
2016-11-04,12.600000381469727,12.897333145141602,12.397333145141602,12.704000473022461,12.704000473022461,77190000,12.806167,12.880666732788086,12.983064,12.996000289916992,12.695444,12.670666694641113
2016-11-09,12.458666801452637,12.800000190734863,12.263333320617676,12.670666694641113,12.670666694641113,122596500,12.860352,12.356666564941406,13.030453,12.570667266845703,12.745799,12.096667289733887
2016-11-17,12.232666969299316,12.63266658782959,12.140666961669922,12.577333450317383,12.577333450317383,73306500,12.4312105,12.334667205810547,12.592838,12.3013334274292,12.35357,12.744667053222656
2016-11-25,12.909333229064941,13.149333000183105,12.909333229064941,13.109999656677246,13.109999656677246,35491500,12.940678,13.074666976928711,13.115261,12.637999534606935,12.838693,12.626667022705078
2016-11-30,12.733332633972168,12.792667388916016,12.5,12.626667022705078,12.626667022705078,53206500,13.038932,12.125332832336428,13.227042,12.097999572753906,12.926116,12.453332901000977
2016-12-02,12.192000389099121,12.325332641601562,12.0,12.097999572753906,12.097999572753906,60634500,12.555312,12.453332901000977,12.74151,12.390000343322754,12.464034,12.876667022705078
2016-12-07,12.40999984741211,12.893333435058594,12.333333015441895,12.876667022705078,12.876667022705078,81928500,12.482567,12.81933307647705,12.65505,12.812000274658203,12.387242,12.828666687011719
2016-12-30,14.420000076293945,14.5,14.112000465393066,14.246000289916992,14.246000289916992,69639000,14.61516,14.465999603271484,14.847684,15.13266658782959,14.4055605,15.116666793823242
2017-01-05,15.094667434692383,15.165332794189453,14.796667098999023,15.116666793823242,15.116666793823242,88675500,14.865676,15.267333030700684,15.111182,15.418666839599608,14.659093,15.32466697692871
2017-01-06,15.128666877746582,15.354000091552734,15.029999732971191,15.267333030700684,15.267333030700684,82918500,15.100337,15.418666839599608,15.347242,15.32466697692871,14.884227,15.315333366394043
2017-01-09,15.264666557312012,15.461333274841309,15.199999809265137,15.41866683959961,15.41866683959961,59692500,15.332479,15.32466697692871,15.580292,15.315333366394043,15.10308,15.305999755859375
2017-01-11,15.271332740783691,15.331999778747559,15.112000465393066,15.315333366394043,15.315333366394043,54762000,15.532219,15.305999755859375,15.782221,15.850000381469727,15.284755,15.70533275604248
2017-01-13,15.333333015441895,15.856666564941406,15.305999755859375,15.850000381469727,15.850000381469727,91395000,15.60747,15.70533275604248,15.862869,15.890666961669922,15.349781,16.250667572021484
2017-01-23,16.389999389648438,16.72599983215332,16.366666793823242,16.594667434692383,16.594667434692383,93943500,16.44448,16.974000930786133,16.723648,16.96466636657715,16.16223,16.833999633789062
2017-01-30,16.8353328704834,17.019332885742188,16.47333335876465,16.708667755126953,16.708667755126953,57016500,17.008398,16.795333862304688,17.305338,16.615999221801758,16.706179,16.770000457763672
2017-02-02,16.555999755859375,16.827999114990234,16.513999938964844,16.770000457763672,16.770000457763672,37497000,16.865343,16.755332946777344,17.156775,17.184667587280273,16.56118,17.165332794189453
2017-02-03,16.79400062561035,16.812000274658203,16.64533233642578,16.755332946777344,16.755332946777344,32800500,16.855017,17.184667587280273,17.142523,17.165332794189453,16.546556,17.472000122070312
2017-02-15,18.666667938232422,18.81599998474121,18.429332733154297,18.650667190551758,18.650667190551758,74218500,18.662716,17.93000030517578,19.004333,18.148666381835938,18.337421,18.492666244506836
2017-02-24,16.8439998626709,17.21666717529297,16.68000030517578,17.133333206176758,17.133333206176758,122574000,17.713583,16.415332794189453,18.049538,16.666000366210938,17.451797,16.667999267578125
2017-02-27,16.544666290283203,16.55733299255371,16.134000778198242,16.415332794189453,16.415332794189453,171912000,17.23437,16.666000366210938,17.558157,16.667999267578125,16.991426,16.698667526245117
2017-03-21,17.52199935913086,17.65333366394043,16.682666778564453,16.711999893188477,16.711999893188477,103629000,17.473867,17.000667572021484,17.780298,16.985332489013672,17.180592,17.54400062561035
2017-03-22,16.770666122436523,17.004667282104492,16.700666427612305,17.000667572021484,17.000667572021484,60889500,17.342665,16.985332489013672,17.648178,17.54400062561035,17.053797,18.014667510986328
2017-03-31,18.582000732421875,18.64533233642578,18.42133331298828,18.553333282470703,18.553333282470703,49419000,18.66278,19.90133285522461,19.00278,20.246667861938477,18.333715,19.666667938232422
2017-04-11,20.892000198364258,20.898000717163086,20.366666793823242,20.58066749572754,20.58066749572754,85869000,20.523233,19.78933334350586,20.937044,20.26666641235352,20.182922,20.096000671386722
2017-04-18,19.979999542236328,20.055999755859375,19.860000610351562,20.016666412353516,20.016666412353516,45535500,20.173054,20.368000030517578,20.578552,20.167333602905273,19.843126,20.373332977294922
2017-04-27,20.779333114624023,20.87266731262207,20.5,20.575332641601562,20.575332641601562,52029000,20.69439,20.937999725341793,21.105392,21.521999359130856,20.350502,21.25933265686035
2017-04-28,20.655332565307617,20.98666763305664,20.53333282470703,20.937999725341797,20.937999725341797,67582500,20.758968,21.521999359130856,21.172155,21.25933265686035,20.41444,20.73466682434082
2017-05-03,21.17799949645996,21.435333251953125,20.696666717529297,20.73466682434082,20.73466682434082,107001000,21.137865,19.697332382202145,21.56662,20.55666732788086,20.80056,20.479333877563477
2017-05-04,20.496000289916992,20.51799964904785,19.384000778198242,19.69733238220215,19.69733238220215,212280000,20.723396,20.55666732788086,21.14709,20.479333877563477,20.412687,21.41733360290527
2017-05-05,19.866666793823242,20.56999969482422,19.786666870117188,20.55666732788086,20.55666732788086,122659500,20.520605,20.479333877563477,20.940454,21.41733360290527,20.216204,21.68133354187012
2017-05-09,20.625333786010742,21.465999603271484,20.606666564941406,21.417333602905273,21.417333602905273,145147500,20.728704,21.68133354187012,21.145435,21.540000915527344,20.409029,21.653999328613278
2017-05-10,21.437332153320312,21.700000762939453,21.20800018310547,21.681333541870117,21.681333541870117,86124000,21.087229,21.540000915527344,21.508759,21.653999328613278,20.752632,21.058666229248047
2017-05-15,21.225332260131836,21.34666633605957,20.8353328704834,21.058666229248047,21.058666229248047,114330000,21.452248,21.134000778198242,21.887032,20.407333374023438,21.11285,20.87066650390625
2017-05-24,20.43400001525879,20.733333587646484,20.360000610351562,20.681333541870117,20.681333541870117,75499500,20.603699,21.121999740600582,21.014593,21.676000595092773,20.27141,22.34000015258789
2017-06-02,22.65133285522461,22.858667373657227,22.39533233642578,22.656667709350586,22.656667709350586,83853000,22.511723,23.154666900634766,22.978575,23.523332595825195,22.15869,23.976667404174805
2017-06-05,22.566667556762695,23.229333877563477,22.28066635131836,23.154666900634766,23.154666900634766,101766000,22.6828,23.523332595825195,23.158476,23.976667404174805,22.33067,24.666667938232425
2017-06-13,24.507999420166016,25.066667556762695,24.44066619873047,25.06333351135254,25.06333351135254,177118500,24.14568,25.37733268737793,24.6738,25.022666931152344,23.794096,24.760000228881836
2017-06-16,25.198667526245117,25.200666427612305,24.67333221435547,24.760000228881836,24.760000228881836,100965000,24.690516,24.653333663940433,25.232185,24.81599998474121,24.330006,25.093332290649414
2017-07-05,23.14666748046875,23.14933204650879,21.755332946777344,21.805999755859375,21.805999755859375,255700500,23.229227,20.588666915893555,23.7335,20.881332397460938,22.917852,21.069999694824215
2017-07-12,22.02666664123535,22.206666946411133,21.633333206176758,21.968000411987305,21.968000411987305,155191500,21.577623,21.560667037963867,22.014067,21.851999282836918,21.273674,21.30466651916504
2017-07-14,21.54599952697754,21.89466667175293,21.4146671295166,21.851999282836914,21.851999282836914,84378000,21.878557,21.30466651916504,22.317265,21.88266754150391,21.551382,21.68400001525879
2017-07-19,21.881999969482422,22.110000610351562,21.54800033569336,21.68400001525879,21.68400001525879,95355000,21.784994,21.994667053222656,22.234226,21.893333435058597,21.45377,22.834667205810547
2017-07-31,22.366666793823242,22.766000747680664,21.402666091918945,21.564666748046875,21.564666748046875,128026500,22.221231,21.30466651916504,22.695717,21.72599983215332,21.892097,23.139333724975586
2017-08-07,23.823333740234375,23.965333938598633,23.516666412353516,23.67799949645996,23.67799949645996,94867500,23.106092,24.347999572753903,23.589413,24.235332489013672,22.749699,23.69333267211914
2017-08-09,24.066667556762695,24.666667938232422,23.93000030517578,24.235332489013672,24.235332489013672,103381500,23.881845,23.69333267211914,24.391047,23.857999801635742,23.515186,24.253332138061523
2017-08-10,24.106666564941406,24.44333267211914,23.643999099731445,23.69333267211914,23.69333267211914,106393500,23.905573,23.857999801635742,24.421316,24.253332138061523,23.547272,24.155332565307617
2017-08-16,24.200000762939453,24.433332443237305,24.167999267578125,24.194000244140625,24.194000244140625,51207000,23.927458,23.461332321166992,24.451199,23.163999557495117,23.569561,22.52400016784668
2017-08-23,22.599332809448242,23.56599998474121,22.553333282470703,23.51799964904785,23.51799964904785,74317500,22.819624,23.528667449951172,23.306803,23.203332901000977,22.481138,23.044000625610348
2017-09-11,23.42333221435547,24.247333526611328,23.333332061767578,24.246000289916992,24.246000289916992,115006500,23.221592,24.183332443237305,23.712227,24.415332794189453,22.87358,25.176000595092773
2017-09-14,24.288667678833008,25.19733238220215,24.17533302307129,25.176000595092773,25.176000595092773,108037500,24.149572,25.3206672668457,24.662632,25.666667938232422,23.784859,25.00666618347168
2017-09-20,24.866666793823242,25.21666717529297,24.738000869750977,24.92733383178711,24.92733383178711,73786500,24.830275,24.43199920654297,25.369343,23.4060001373291,24.472929,22.999332427978512
2017-09-21,24.99333381652832,25.121999740600586,24.30066680908203,24.43199920654297,24.43199920654297,69273000,24.638834,23.4060001373291,25.175259,22.999332427978512,24.289122,23.016666412353512
2017-10-02,22.834667205810547,22.913333892822266,22.367332458496094,22.768667221069336,22.768667221069336,79302000,22.66693,23.209333419799805,23.137213,23.667333602905273,22.334635,23.68866729736328
2017-10-10,23.1200008392334,23.708667755126953,23.03533363342285,23.70599937438965,23.70599937438965,104677500,23.320066,23.639999389648438,23.813465,23.711999893188477,22.977283,23.704666137695316
2017-10-16,23.583999633789062,23.631999969482422,23.143999099731445,23.373332977294922,23.373332977294922,80632500,23.40669,23.71666717529297,23.90606,23.976667404174805,23.060448,23.454000473022464
2017-10-19,23.70400047302246,23.809999465942383,23.213333129882812,23.45400047302246,23.45400047302246,75927000,23.442646,23.00666618347168,23.943613,22.468000411987305,23.094551,22.48933219909668
2017-10-20,23.512666702270508,23.636667251586914,22.95599937438965,23.00666618347168,23.00666618347168,73956000,23.288715,22.468000411987305,23.786102,22.48933219909668,22.946781,21.7226676940918
2017-10-26,21.851999282836914,22.01533317565918,21.546667098999023,21.744667053222656,21.744667053222656,75352500,22.077415,21.391332626342773,22.539637,21.338666915893555,21.76235,22.101999282836914
2017-10-30,21.278667449951172,21.5853328704834,21.149999618530273,21.338666915893555,21.338666915893555,63816000,21.556692,22.101999282836914,21.997585,21.405332565307617,21.24223,19.9506664276123
2017-11-03,19.96666717529297,20.416667938232422,19.67533302307129,20.4060001373291,20.4060001373291,133410000,20.732046,20.185333251953125,21.153587,20.40333366394043,20.448063,20.292667388916016
2017-11-08,20.366666793823242,20.459333419799805,20.086666107177734,20.292667388916016,20.292667388916016,70879500,20.436333,20.19933319091797,20.83352,20.19933319091797,20.127504,21.02666664123535
2017-11-29,21.15333366394043,21.200000762939453,20.082000732421875,20.502666473388672,20.502666473388672,131511000,20.937641,20.590000152587887,21.362648,20.435333251953125,20.607994,20.346666336059574
2017-12-05,20.133333206176758,20.53333282470703,20.066667556762695,20.246667861938477,20.246667861938477,69697500,20.424839,20.884000778198242,20.831951,20.749332427978516,20.09924,21.0086669921875
2017-12-07,20.799999237060547,21.242000579833984,20.73666763305664,20.749332427978516,20.749332427978516,71709000,20.61345,21.0086669921875,21.022167,21.92733383178711,20.278435,22.73533248901367
2017-12-08,20.97333335876465,21.131999969482422,20.750667572021484,21.0086669921875,21.0086669921875,52027500,20.788366,21.92733383178711,21.199514,22.73533248901367,20.447124,22.601999282836914
2017-12-11,20.975332260131836,21.93400001525879,20.916667938232422,21.92733383178711,21.92733383178711,119070000,21.09918,22.73533248901367,21.519688,22.601999282836914,20.75204,22.525999069213867
2017-12-12,22.030000686645508,22.762666702270508,22.00200080871582,22.735332489013672,22.735332489013672,130998000,21.625887,22.601999282836914,22.062542,22.525999069213867,21.270348,22.89666748046875
2017-12-27,21.066667556762695,21.178667068481445,20.71666717529297,20.775999069213867,20.775999069213867,70681500,21.338758,21.02400016784668,21.779358,20.75666618347168,21.015633,21.368667602539062
2017-12-29,21.07866668701172,21.0939998626709,20.666667938232422,20.75666618347168,20.75666618347168,56658000,20.961103,21.368667602539062,21.384672,21.14999961853027,20.63396,20.974666595458984
2018-01-04,20.857999801635742,21.23666763305664,20.3786678314209,20.974666595458984,20.974666595458984,149194500,21.040527,21.10533332824707,21.460249,22.42733383178711,20.708202,22.246000289916992
2018-01-12,22.575332641601562,22.694000244140625,22.244667053222656,22.4146671295166,22.4146671295166,72376500,22.378391,22.67066764831543,22.83997,23.143999099731445,22.030773,22.97133255004883
2018-01-19,23.0,23.37266731262207,22.84000015258789,23.334667205810547,23.334667205810547,73324500,22.918148,23.437332153320316,23.404423,23.519332885742188,22.56829,23.05933380126953
2018-01-25,23.218000411987305,23.280000686645508,22.426666259765625,22.50933265686035,22.50933265686035,101104500,22.996534,22.856666564941403,23.489416,23.302000045776367,22.657957,23.054666519165036
2018-02-02,23.229333877563477,23.463333129882812,22.700666427612305,22.916667938232422,22.916667938232422,55572000,23.096767,22.208667755126953,23.584665,22.264667510986328,22.747606,23.0
2018-02-06,21.680667877197266,22.4146671295166,21.566667556762695,22.264667510986328,22.264667510986328,76326000,22.506441,23.0,22.981773,21.01533317565918,22.176283,20.69466781616211
