Date,Open,High,Low,Close,Adj Close,Volume,Adj Close_15,true_Adj Close_15,buy_profit,sell_profit
2015-08-05,17.57200050354004,18.066667556762695,17.360000610351562,18.0086669921875,18.0086669921875,93214500,17.198263,14.989333152770998,0.0,3.019333839416502
2015-08-28,16.124000549316406,16.76333236694336,16.10466766357422,16.565332412719727,16.565332412719727,82705500,15.358985,17.613332748413086,0.0,-1.0480003356933594
2015-09-01,16.022666931152344,16.399999618530273,15.79800033569336,15.908666610717773,15.908666610717773,81822000,15.924904,17.40399932861328,1.4953327178955078,0.0
2015-09-08,16.336666107177734,16.610666275024414,16.270000457763672,16.544666290283203,16.544666290283203,47073000,16.389668,16.44333267211914,0.0,0.1013336181640625
2015-09-11,16.50933265686035,16.682666778564453,16.315332412719727,16.682666778564453,16.682666778564453,35262000,16.568354,16.504667282104492,0.0,0.17799949645996094
2015-09-17,17.597333908081055,17.700000762939453,17.37933349609375,17.471332550048828,17.471332550048828,53787000,16.930582,15.114666938781738,0.0,2.35666561126709
2015-10-01,16.500667572021484,16.566667556762695,15.808667182922363,15.991999626159668,15.991999626159668,68595000,16.3566,14.114666938781738,-1.8773326873779297,0.0
2015-10-19,15.100000381469727,15.40999984741211,14.996000289916992,15.206666946411133,15.206666946411133,37618500,14.474676,15.022000312805176,0.0,0.18466663360595703
2015-10-20,15.1813325881958,15.239999771118164,13.466667175292969,14.20199966430664,14.20199966430664,223500000,14.343465,14.433333396911621,0.23133373260498047,0.0
2015-10-26,14.092000007629395,14.392000198364258,14.0,14.350666999816895,14.350666999816895,50871000,14.052726,14.287332534790039,0.0,0.06333446502685547
2015-11-04,15.133333206176758,15.515999794006348,15.013333320617676,15.442000389099121,15.442000389099121,190896000,14.142488,15.309332847595217,0.0,0.13266754150390447
2015-11-05,15.371999740600586,15.638667106628418,15.279333114624023,15.451333045959473,15.451333045959473,67452000,14.58175,15.440667152404785,0.0,0.0106658935546875
2015-11-30,15.452667236328125,15.618666648864746,15.272000312805176,15.350666999816895,15.350666999816895,39897000,15.015511,15.503999710083006,0.0,-0.1533327102661115
2015-12-01,15.404000282287598,15.866666793823242,15.403332710266113,15.812666893005371,15.812666893005371,56010000,15.210692,15.329999923706056,0.0,0.48266696929931463
2015-12-03,15.6986665725708,15.829999923706055,15.333333015441895,15.513999938964844,15.513999938964844,44094000,15.426426,15.371333122253418,0.0,0.14266681671142578
2015-12-17,15.595999717712402,15.850666999816895,15.320667266845703,15.559332847595215,15.559332847595215,49479000,14.629981,13.856666564941406,0.0,1.7026662826538086
2016-01-21,13.436667442321777,13.548666954040527,13.001333236694336,13.33133316040039,13.33133316040039,47493000,12.920734,10.031332969665527,0.0,3.3000001907348633
2016-01-25,13.337332725524902,13.571332931518555,13.058667182922363,13.092000007629395,13.092000007629395,40480500,12.999251,10.344667434692383,0.0,2.7473325729370117
2016-02-25,11.90999984741211,12.567999839782715,11.680000305175781,12.495332717895508,12.495332717895508,86260500,14.734179,15.092000007629393,2.596667289733885,0.0
2016-02-26,12.579999923706055,12.800000190734863,12.333333015441895,12.689332962036133,12.689332962036133,90976500,15.067411,15.51599979400635,2.8266668319702166,0.0
2016-02-29,12.826666831970215,13.09000015258789,12.614666938781738,12.795332908630371,12.795332908630371,67485000,15.37363,15.887999534606935,3.0926666259765643,0.0
2016-03-03,12.552000045776367,13.161333084106445,12.281332969665527,13.049332618713379,13.049332618713379,72435000,15.599536,15.183333396911621,2.134000778198242,0.0
2016-03-09,13.63466739654541,13.958000183105469,13.519332885742188,13.914667129516602,13.914667129516602,48129000,16.064655,15.317999839782713,1.4033327102661115,0.0
2016-03-23,15.4913330078125,15.648667335510254,14.802000045776367,14.838666915893555,14.838666915893555,74232000,16.522495,16.790666580200195,1.9519996643066406,0.0
2016-04-01,16.32200050354004,16.52666664123535,15.550000190734863,15.839332580566406,15.839332580566406,239962500,15.843608,16.916667938232422,1.0773353576660156,0.0
2016-04-07,17.76333236694336,17.95599937438965,16.96733283996582,17.14666748046875,17.14666748046875,132843000,17.222416,16.513999938964844,-0.6326675415039062,0.0
2016-04-08,17.366666793823242,17.38800048828125,16.534666061401367,16.67133331298828,16.67133331298828,110458500,17.436087,16.05066680908203,-0.62066650390625,0.0
2016-04-15,16.753999710083008,16.97333335876465,16.607999801635742,16.96733283996582,16.96733283996582,56286000,17.484152,14.328666687011719,-2.6386661529541016,0.0
2016-04-19,16.874666213989258,16.95800018310547,16.083332061767578,16.4913330078125,16.4913330078125,95362500,17.31907,13.912667274475098,-2.5786657333374023,0.0
2016-04-28,16.656667709350586,16.89533233642578,16.496000289916992,16.513999938964844,16.513999938964844,37785000,16.85976,14.347332954406738,-2.1666669845581055,0.0
2016-05-02,16.100000381469727,16.21266746520996,15.654666900634766,16.1200008392334,16.1200008392334,57658500,16.407875,14.414667129516602,-1.7053337097167969,0.0
2016-05-10,13.83666706085205,13.964667320251465,13.666666984558105,13.912667274475098,13.912667274475098,61059000,14.033485,14.637332916259766,0.724665641784668,0.0
2016-05-12,14.095999717712402,14.111332893371582,13.577333450317383,13.8186674118042,13.8186674118042,54757500,13.718284,14.599332809448242,0.0,-0.780665397644043
2016-05-17,13.936667442321777,13.98799991607666,13.601332664489746,13.644000053405762,13.644000053405762,42654000,13.619537,15.701333045959473,0.0,-2.057332992553711
2016-05-31,14.869333267211914,14.983332633972168,14.766667366027832,14.881999969482422,14.881999969482422,41835000,15.010098,14.640666961669922,-0.2413330078125,0.0
2016-06-02,14.63933277130127,14.660667419433594,14.473999977111816,14.597332954406738,14.597332954406738,30492000,14.97883,13.093333244323729,-1.5039997100830096,0.0
2016-06-03,14.666666984558105,14.795999526977539,14.534000396728516,14.599332809448242,14.599332809448242,33435000,14.916841,12.876667022705078,-1.722665786743164,0.0
2016-06-07,14.815999984741211,15.629332542419434,14.767999649047852,15.489333152770996,15.489333152770996,93204000,14.898884,13.452667236328127,0.0,2.0366659164428693
2016-06-09,15.665332794189453,15.688667297363281,15.137332916259766,15.290666580200195,15.290666580200195,67381500,15.23347,14.152000427246094,0.0,1.1386661529541016
2016-06-10,15.159333229064941,15.197999954223633,14.561332702636719,14.586000442504883,14.586000442504883,90399000,15.181161,14.433333396911621,-0.15266704559326172,0.0
2016-06-15,14.463333129882812,14.793333053588867,14.342000007629395,14.513333320617676,14.513333320617676,43627500,14.769505,14.395999908447266,-0.11733341217041016,0.0
2016-06-20,14.633333206176758,14.916666984558105,14.548666954040527,14.646666526794434,14.646666526794434,53332500,14.499001,14.976667404174805,0.0,-0.3300008773803711
2016-06-28,13.459333419799805,13.603333473205566,13.293999671936035,13.452667236328125,13.452667236328125,93186000,13.297411,15.223999977111815,0.0,-1.7713327407836896
2016-07-05,13.982000350952148,14.302666664123535,13.866666793823242,14.26533317565918,14.26533317565918,77629500,14.536416,15.300666809082031,1.0353336334228516,0.0
2016-07-18,14.642666816711426,15.13933277130127,14.553333282470703,15.083333015441895,15.083333015441895,51181500,15.504185,15.077333450317383,-0.005999565124511719,0.0
2016-07-21,15.066666603088379,15.1899995803833,14.606666564941406,14.699999809265137,14.699999809265137,66430500,15.41417,14.994000434875488,0.29400062561035156,0.0
2016-08-02,15.291333198547363,15.324666976928711,14.760000228881836,15.146666526794434,15.146666526794434,59016000,15.33024,14.989333152770998,-0.15733337402343572,0.0
2016-08-05,15.333333015441895,15.466667175292969,15.15999984741211,15.335332870483398,15.335332870483398,48078000,15.13621,14.666000366210936,0.0,0.6693325042724627
2016-08-09,15.121333122253418,15.435999870300293,15.109999656677246,15.272000312805176,15.272000312805176,33117000,15.08135,14.089332580566408,0.0,1.1826677322387678
2016-08-12,15.02733325958252,15.109999656677246,14.935999870300293,15.040666580200195,15.040666580200195,27202500,14.86769,13.185333251953127,0.0,1.8553333282470685
2016-08-19,14.902667045593262,15.011333465576172,14.835332870483398,15.0,15.0,24892500,14.493595,13.220000267028807,0.0,1.7799997329711932
2016-08-23,14.954667091369629,15.232666969299316,14.853333473205566,14.989333152770996,14.989333152770996,71766000,14.3820305,13.093999862670898,0.0,1.8953332901000977
2016-09-01,13.934000015258789,14.073332786560059,13.366666793823242,13.38466739654541,13.38466739654541,119146500,13.436643,13.829999923706056,0.4453325271606463,0.0
2016-09-06,13.267999649047852,13.550000190734863,13.266667366027832,13.522000312805176,13.522000312805176,65859000,12.929272,13.720666885375975,0.0,-0.198666572570799
2016-09-12,13.0,13.424667358398438,12.9399995803833,13.220000267028809,13.220000267028809,55728000,12.678628,14.24666690826416,0.0,-1.0266666412353516
2016-09-22,13.760000228881836,13.8186674118042,13.533332824707031,13.76200008392334,13.76200008392334,35743500,13.588876,13.349332809448242,0.0,0.41266727447509766
2016-09-23,13.732666969299316,14.01200008392334,13.711333274841309,13.829999923706055,13.829999923706055,43578000,13.681771,13.100666999816895,0.0,0.7293329238891602
2016-09-27,13.976667404174805,13.998666763305664,13.640666961669922,13.720666885375977,13.720666885375977,50598000,13.8082905,13.273332595825195,-0.44733428955078125,0.0
2016-10-06,13.497332572937012,13.61400032043457,13.347332954406738,13.399999618530273,13.399999618530273,70551000,13.822546,13.600666999816893,0.20066738128661932,0.0
2016-10-12,13.396666526794434,13.592000007629395,13.361332893371582,13.434000015258789,13.434000015258789,29560500,13.392112,12.534667015075684,0.0,0.8993330001831055
2016-10-21,13.239999771118164,13.437999725341797,13.160667419433594,13.339332580566406,13.339332580566406,44151000,13.286623,12.570667266845703,0.0,0.7686653137207031
2016-10-25,13.526666641235352,13.645999908447266,13.41333293914795,13.489333152770996,13.489333152770996,36675000,13.555661,12.251333236694336,-1.2379999160766602,0.0
2016-10-26,13.399999618530273,13.545999526977539,13.34000015258789,13.482666969299316,13.482666969299316,84492000,13.620739,12.26200008392334,-1.2206668853759766,0.0
2016-11-09,12.458666801452637,12.800000190734863,12.263333320617676,12.670666694641113,12.670666694641113,122596500,13.320325,12.125332832336428,-0.5453338623046857,0.0
2016-11-17,12.232666969299316,12.63266658782959,12.140666961669922,12.577333450317383,12.577333450317383,73306500,13.140635,12.812000274658203,0.2346668243408203,0.0
2016-11-21,12.336000442504883,12.592666625976562,12.293999671936035,12.3013334274292,12.3013334274292,65415000,13.281035,13.210000038146973,0.9086666107177734,0.0
2016-11-23,12.707332611083984,13.042667388916016,12.600000381469727,12.87600040435791,12.87600040435791,73378500,13.543014,13.17199993133545,0.29599952697753906,0.0
2016-11-25,12.909333229064941,13.149333000183105,12.909333229064941,13.109999656677246,13.109999656677246,35491500,13.768074,13.499333381652832,0.38933372497558594,0.0
2016-11-29,13.037332534790039,13.11533260345459,12.633333206176758,12.637999534606934,12.637999534606934,66589500,14.019356,13.919333457946777,1.2813339233398438,0.0
2016-12-05,12.167332649230957,12.592666625976562,12.167332649230957,12.453332901000977,12.453332901000977,61083000,13.529102,14.635333061218262,2.182000160217285,0.0
2016-12-07,12.40999984741211,12.893333435058594,12.333333015441895,12.876667022705078,12.876667022705078,81928500,13.48047,14.312000274658203,1.435333251953125,0.0
2016-12-28,14.768667221069336,14.920000076293945,14.479999542236328,14.649333000183105,14.649333000183105,56737500,15.141797,16.315332412719727,1.665999412536621,0.0
2016-12-30,14.420000076293945,14.5,14.112000465393066,14.246000289916992,14.246000289916992,69639000,15.204347,16.974000930786133,2.7280006408691406,0.0
2017-01-05,15.094667434692383,15.165332794189453,14.796667098999023,15.116666793823242,15.116666793823242,88675500,15.320363,16.863332748413086,1.7466659545898438,0.0
2017-01-12,15.27066707611084,15.380000114440918,15.038666725158691,15.305999755859375,15.305999755859375,56853000,15.908845,16.755332946777344,1.4493331909179688,0.0
2017-01-13,15.333333015441895,15.856666564941406,15.305999755859375,15.850000381469727,15.850000381469727,91395000,15.954957,17.184667587280273,1.3346672058105469,0.0
2017-01-23,16.389999389648438,16.72599983215332,16.366666793823242,16.594667434692383,16.594667434692383,93943500,16.52002,18.706666946411133,0.0,-2.11199951171875
2017-02-03,16.79400062561035,16.812000274658203,16.64533233642578,16.755332946777344,16.755332946777344,32800500,16.83509,16.415332794189453,-0.3400001525878906,0.0
2017-02-07,17.21266746520996,17.333332061767578,17.094667434692383,17.165332794189453,17.165332794189453,63672000,16.870127,16.667999267578125,0.0,0.4973335266113281
2017-02-09,17.75,18.07866668701172,17.74333381652832,17.946666717529297,17.946666717529297,117303000,17.112217,16.771333694458008,0.0,1.175333023071289
2017-02-14,18.601999282836914,19.159332275390625,18.573999404907227,18.73200035095215,18.73200035095215,110178000,17.88462,16.45800018310547,0.0,2.2740001678466797
2017-02-21,18.363332748413086,18.760000228881836,18.267332077026367,18.492666244506836,18.492666244506836,85150500,18.198004,17.200000762939453,0.0,1.2926654815673828
2017-02-23,17.600000381469727,17.643999099731445,17.03733253479004,17.06599998474121,17.06599998474121,223728000,17.923859,17.469999313354492,0.40399932861328125,0.0
2017-02-28,16.279333114624023,16.733333587646484,16.260000228881836,16.666000366210938,16.666000366210938,91171500,17.046322,16.711999893188477,0.04599952697753906,0.0
2017-03-01,16.94533348083496,16.989999771118164,16.607332229614258,16.667999267578125,16.667999267578125,72142500,16.938293,17.000667572021484,0.3326683044433594,0.0
2017-03-16,17.49333381652832,17.71666717529297,17.270666122436523,17.469999313354492,17.469999313354492,106983000,16.714956,19.913333892822266,0.0,-2.4433345794677734
2017-04-11,20.892000198364258,20.898000717163086,20.366666793823242,20.58066749572754,20.58066749572754,85869000,20.133724,20.73466682434082,0.0,-0.15399932861328125
2017-04-13,19.780000686645508,20.492666244506836,19.68666648864746,20.266666412353516,20.266666412353516,139269000,20.114435,20.55666732788086,0.0,-0.29000091552734375
2017-04-18,19.979999542236328,20.055999755859375,19.860000610351562,20.016666412353516,20.016666412353516,45535500,20.07633,21.41733360290527,1.4006671905517543,0.0
2017-04-20,20.43400001525879,20.610000610351562,20.01533317565918,20.167333602905273,20.167333602905273,92241000,20.069054,21.540000915527344,0.0,-1.3726673126220703
2017-04-24,20.614667892456055,20.703332901000977,20.40133285522461,20.53533363342285,20.53533363342285,76252500,20.114376,21.058666229248047,0.0,-0.5233325958251953
2017-04-25,20.53333282470703,20.93199920654297,20.390666961669922,20.91933250427246,20.91933250427246,101065500,20.186949,21.134000778198242,0.0,-0.21466827392578125
2017-04-27,20.779333114624023,20.87266731262207,20.5,20.575332641601562,20.575332641601562,52029000,20.328863,20.87066650390625,0.0,-0.2953338623046875
2017-05-04,20.496000289916992,20.51799964904785,19.384000778198242,19.69733238220215,19.69733238220215,212280000,20.373596,21.121999740600582,1.424667358398434,0.0
2017-05-05,19.866666793823242,20.56999969482422,19.786666870117188,20.55666732788086,20.55666732788086,122659500,20.241161,21.676000595092773,0.0,-1.119333267211914
2017-05-16,21.172666549682617,21.33733367919922,21.00933265686035,21.134000778198242,21.134000778198242,62287500,21.00174,23.976667404174805,0.0,-2.8426666259765625
2017-05-19,21.03333282470703,21.100000381469727,20.68000030517578,20.722000122070312,20.722000122070312,70314000,20.658552,23.934000015258786,0.0,-3.211999893188473
2017-06-19,25.0,25.113332748413086,24.520000457763672,24.65333366394043,24.65333366394043,98239500,23.854147,21.814666748046875,0.0,2.8386669158935547
2017-06-20,25.1113338470459,25.2586669921875,24.648666381835938,24.81599998474121,24.81599998474121,111580500,23.90262,21.968000411987305,0.0,2.8479995727539062
2017-06-23,25.496667861938477,25.799333572387695,25.290000915527344,25.56333351135254,25.56333351135254,96687000,24.160025,21.30466651916504,0.0,4.2586669921875
2017-06-26,25.779333114624023,25.796667098999023,24.873332977294922,25.166000366210938,25.166000366210938,99061500,24.201176,21.88266754150391,0.0,3.2833328247070277
2017-06-30,24.247333526611328,24.451332092285156,23.974666595458984,24.107332229614258,24.107332229614258,87727500,23.650978,22.834667205810547,0.0,1.272665023803711
2017-07-05,23.14666748046875,23.14933204650879,21.755332946777344,21.805999755859375,21.805999755859375,255700500,22.964182,22.92333221435547,1.1173324584960938,0.0
2017-07-10,20.860000610351562,21.195999145507812,20.208667755126953,21.06999969482422,21.06999969482422,207313500,21.249687,21.564666748046875,0.49466705322265625,0.0
2017-07-12,22.02666664123535,22.206666946411133,21.633333206176758,21.968000411987305,21.968000411987305,155191500,21.216782,21.72599983215332,0.0,0.24200057983398438
2017-07-14,21.54599952697754,21.89466667175293,21.4146671295166,21.851999282836914,21.851999282836914,84378000,21.41873,23.79400062561035,0.0,-1.9420013427734375
2017-07-20,21.793333053588867,22.014667510986328,21.613332748413086,21.994667053222656,21.994667053222656,77493000,21.531855,23.69333267211914,0.0,-1.6986656188964844
2017-07-28,22.459333419799805,22.639999389648438,22.167333602905273,22.33799934387207,22.33799934387207,73206000,22.041517,23.163999557495117,0.0,-0.8260002136230469
2017-08-09,24.066667556762695,24.666667938232422,23.93000030517578,24.235332489013672,24.235332489013672,103381500,22.916597,23.545333862304688,0.0,0.6899986267089844
2017-08-11,23.79800033569336,24.083999633789062,23.57466697692871,23.857999801635742,23.857999801635742,65487000,23.155712,23.69333267211914,0.0,0.16466712951660156
2017-08-16,24.200000762939453,24.433332443237305,24.167999267578125,24.194000244140625,24.194000244140625,51207000,23.405363,23.37400054931641,0.0,0.8199996948242152
2017-08-23,22.599332809448242,23.56599998474121,22.553333282470703,23.51799964904785,23.51799964904785,74317500,22.547544,25.176000595092773,0.0,-1.6580009460449219
2017-08-30,23.31133270263672,23.564666748046875,23.133333206176758,23.545333862304688,23.545333862304688,51193500,22.547644,24.43199920654297,0.0,-0.8866653442382812
2017-09-01,23.7413330078125,23.839332580566406,23.57933235168457,23.69333267211914,23.69333267211914,45742500,22.720657,22.999332427978512,0.0,0.6940002441406286
2017-09-11,23.42333221435547,24.247333526611328,23.333332061767578,24.246000289916992,24.246000289916992,115006500,22.596046,22.768667221069336,0.0,1.4773330688476562
2017-09-13,24.254667282104492,24.538000106811523,23.972667694091797,24.415332794189453,24.415332794189453,62778000,22.949574,23.667333602905273,0.0,0.7479991912841797
2017-09-27,23.32666778564453,23.432666778564453,22.700000762939453,22.731332778930664,22.731332778930664,90904500,22.806482,23.976667404174805,1.2453346252441406,0.0
2017-10-02,22.834667205810547,22.913333892822266,22.367332458496094,22.768667221069336,22.768667221069336,79302000,22.334606,22.468000411987305,0.0,0.30066680908203125
2017-10-09,23.309999465942383,23.450000762939453,22.844667434692383,22.862667083740234,22.862667083740234,112405500,22.652964,21.338666915893555,0.0,1.5240001678466797
2017-10-10,23.1200008392334,23.708667755126953,23.03533363342285,23.70599937438965,23.70599937438965,104677500,22.674984,22.101999282836914,0.0,1.6040000915527344
2017-10-12,23.530000686645508,23.985332489013672,23.50933265686035,23.711999893188477,23.711999893188477,61305000,22.82585,19.9506664276123,0.0,3.7613334655761754
2017-10-20,23.512666702270508,23.636667251586914,22.95599937438965,23.00666618347168,23.00666618347168,73956000,22.80053,20.19933319091797,0.0,2.807332992553711
2017-10-30,21.278667449951172,21.5853328704834,21.149999618530273,21.338666915893555,21.338666915893555,63816000,21.383003,20.582666397094727,-0.7560005187988281,0.0
2017-11-08,20.366666793823242,20.459333419799805,20.086666107177734,20.292667388916016,20.292667388916016,70879500,20.189556,20.590000152587887,0.0,-0.29733276367187145
2017-11-15,20.400667190551758,20.832666397094727,20.100000381469727,20.753332138061523,20.753332138061523,89680500,20.288427,20.749332427978516,0.0,0.0039997100830078125
2017-11-16,20.932666778564453,21.209333419799805,20.753332138061523,20.833332061767578,20.833332061767578,87331500,20.374012,21.0086669921875,0.0,-0.17533493041992188
2017-11-29,21.15333366394043,21.200000762939453,20.082000732421875,20.502666473388672,20.502666473388672,131511000,20.661404,21.931999206542972,1.4293327331543004,0.0
2017-12-04,20.433332443237305,20.551332473754883,20.040666580200195,20.34666633605957,20.34666633605957,87526500,20.359396,21.152666091918945,0.805999755859375,0.0
2017-12-05,20.133333206176758,20.53333282470703,20.066667556762695,20.246667861938477,20.246667861938477,69697500,20.253305,20.775999069213867,0.5293312072753906,0.0
2017-12-07,20.799999237060547,21.242000579833984,20.73666763305664,20.749332427978516,20.749332427978516,71709000,20.274227,20.75666618347168,0.0,-0.0073337554931640625
2017-12-12,22.030000686645508,22.762666702270508,22.00200080871582,22.735332489013672,22.735332489013672,130998000,20.88877,20.974666595458984,0.0,1.7606658935546875
2018-01-09,22.3439998626709,22.586666107177734,21.82666778564453,22.246000289916992,22.246000289916992,107199000,21.003687,23.62066650390625,0.0,-1.3746662139892578
2018-01-17,22.697999954223633,23.266666412353516,22.649999618530273,23.143999099731445,23.143999099731445,106552500,21.956385,23.0,0.0,0.1439990997314453
2018-01-24,23.6386661529541,23.649999618530273,22.90133285522461,23.05933380126953,23.05933380126953,79312500,22.60545,21.487333297729492,0.0,1.572000503540039
2018-01-25,23.218000411987305,23.280000686645508,22.426666259765625,22.50933265686035,22.50933265686035,101104500,22.50885,22.271333694458008,0.0,0.23799896240234375
2018-02-14,21.389333724975586,21.744667053222656,21.23466682434082,21.487333297729492,21.487333297729492,59260500,21.033836,21.940000534057617,0.0,-0.452667236328125
2018-02-20,22.29800033569336,22.722667694091797,22.100000381469727,22.31800079345703,22.31800079345703,60141000,21.523922,22.78933334350586,0.0,-0.4713325500488281
2018-02-22,22.368667602539062,23.16266632080078,22.316667556762695,23.077999114990234,23.077999114990234,104547000,21.812443,21.706666946411133,0.0,1.3713321685791016
2018-03-01,23.000667572021484,23.244667053222656,22.004667282104492,22.062000274658203,22.062000274658203,103284000,22.396667,20.606666564941406,-1.4553337097167969,0.0
2018-03-14,22.450666427612305,22.65399932861328,21.595333099365234,21.775333404541016,21.775333404541016,119511000,21.641,20.381332397460938,0.0,1.3940010070800781
2018-03-15,21.958667755126953,22.190000534057617,21.406667709350586,21.706666946411133,21.706666946411133,98472000,21.558893,19.953332901000977,0.0,1.7533340454101562
2018-03-27,20.266666412353516,20.284666061401367,18.478666305541992,18.61199951171875,18.61199951171875,208080000,19.86596,19.55666732788086,0.9446678161621094,0.0
2018-03-29,17.099332809448242,18.06399917602539,16.547332763671875,17.742000579833984,17.742000579833984,227560500,18.461378,19.349332809448246,1.6073322296142614,0.0
2018-04-05,19.28933334350586,20.417333602905273,19.213333129882812,20.381332397460938,20.381332397460938,286816500,18.251678,19.031999588012695,0.0,1.3493328094482422
2018-04-12,20.154666900634766,20.26333236694336,19.57866668701172,19.60533332824707,19.60533332824707,114132000,20.241652,18.963333129882812,-0.6420001983642578,0.0
2018-04-13,20.239999771118164,20.26333236694336,19.73200035095215,20.022666931152344,20.022666931152344,109908000,20.328997,19.60600090026855,-0.4166660308837926,0.0
2018-04-30,19.573999404907227,19.915332794189453,19.5,19.593332290649414,19.593332290649414,63423000,19.233496,18.965999603271484,0.0,0.6273326873779297
2018-05-01,19.567333221435547,20.05466651916504,19.54800033569336,19.994667053222656,19.994667053222656,69384000,19.356098,18.333999633789062,0.0,1.6606674194335938
2018-05-03,18.586000442504883,19.202667236328125,18.34866714477539,18.963333129882812,18.963333129882812,260281500,19.240324,18.523332595825195,-0.4400005340576172,0.0
2018-05-10,20.5,20.865999221801758,20.27400016784668,20.334667205810547,20.334667205810547,84774000,19.959301,19.454666137695312,0.0,0.8800010681152344
2018-05-14,20.221332550048828,20.32933235168457,19.441333770751953,19.46466636657715,19.46466636657715,109302000,19.988514,19.408666610717773,-0.055999755859375,0.0
2018-05-21,18.755332946777344,19.432666778564453,18.753332138061523,18.965999603271484,18.965999603271484,137739000,18.932194,22.851333618164062,0.0,-3.885334014892578
2018-05-31,19.1473331451416,19.357999801635742,18.86199951171875,18.98200035095215,18.98200035095215,88795500,18.790382,23.167333602905273,0.0,-4.185333251953125
2018-06-06,20.03333282470703,21.47800064086914,19.832000732421875,21.299999237060547,21.299999237060547,281509500,19.42303,22.96666717529297,0.0,-1.6666679382324219
2018-06-07,21.07666778564453,22.0,20.905332565307617,21.07266616821289,21.07266616821289,215179500,19.784977,23.32866668701172,0.0,-2.256000518798828
2018-06-20,23.869333267211914,24.29199981689453,23.46666717529297,24.148000717163086,24.148000717163086,125755500,23.131027,21.11400032043457,0.0,3.0340003967285156
2018-06-22,23.43600082397461,23.483333587646484,22.133333206176758,22.242000579833984,22.242000579833984,153991500,22.950687,20.67333221435547,-1.5686683654785156,0.0
2018-07-06,20.329999923706055,20.80466651916504,20.133333206176758,20.593332290649414,20.593332290649414,132982500,21.184591,19.812000274658203,-0.7813320159912109,0.0
2018-07-12,21.428667068481445,21.548667907714844,20.851333618164062,21.11400032043457,21.11400032043457,85818000,21.123913,23.30266761779785,2.1886672973632812,0.0
2018-08-09,24.3700008392334,24.46733283996582,23.048667907714844,23.496667861938477,23.496667861938477,257757000,22.671072,20.209999084472656,0.0,3.2866687774658203
2018-08-10,23.600000381469727,24.0,23.066667556762695,23.69933319091797,23.69933319091797,173280000,22.89172,20.11066627502441,0.0,3.5886669158935582
2018-08-14,23.89666748046875,23.946666717529297,23.139999389648438,23.176000595092773,23.176000595092773,104796000,23.126753,18.715999603271484,0.0,4.460000991821289
2018-08-16,22.660667419433594,22.818666458129883,22.254667282104492,22.363332748413086,22.363332748413086,90960000,22.813793,17.549333572387695,-4.813999176025391,0.0
2018-08-31,20.133333206176758,20.354000091552734,19.906667709350586,20.110666275024414,20.110666275024414,80626500,20.547176,19.97866630554199,-0.13199996948242543,0.0
2018-09-07,17.34000015258789,17.889999389648438,16.816667556762695,17.549333572387695,17.549333572387695,337378500,18.821083,17.65133285522461,0.10199928283691406,0.0
